text,label,label_text,translation,back_translation
"on the surface , the film is played straight , with sustained tension and effective frights . but the director has done his research , and fills every scene with a subversive humor that 's 100 % pure imitation hitchcock .",1,subjective,表面的には、映画はまっすぐに演奏され、持続的な緊張と効果的な恐怖があります。しかし、監督は彼の研究を行い、すべてのシーンに100％純粋な模倣ヒッチコックの破壊的なユーモアで満たしています。,"On the surface, the movie is performed straight and has sustainable tension and effective fear.However, the director has conducted his research and filled all scenes with the destructive humor of 100 % pure imitation hitchcock."
. . . digs beyond the usual portrayals of good kids and bad seeds to reveal a more ambivalent set of characters and motivations .,1,subjective,。。。良い子供や悪い種の通常の描写を超えて掘り下げて、より曖昧なキャラクターと動機を明らかにします。,。。。Dig up the normal depiction of good children and bad species to clarify more ambiguous characters and motives.
"if the count of monte cristo does n't transform caviezel into a movie star , then the game is even more rigged than it was two centuries ago .",1,subjective,モンテクリスト伯がカビエゼルを映画スターに変えない場合、ゲームは2世紀前よりもさらに装備されています。,"If Count Montekurist does not change Kabizell into a movie star, the game is further equipped than 2nd century ago."
an ideal love story for those intolerant of the more common saccharine genre .,1,subjective,より一般的なサッカリンのジャンルに不寛容な人にとって理想的なラブストーリー。,An ideal love story for those who are more and more intolerant to the more common saccharin genre.
"outside of burger 's desire to make some kind of film , it 's really unclear why this project was undertaken",1,subjective,バーガーのある種の映画を作りたいという願望の外では、なぜこのプロジェクトが実施されたのかは本当に不明です,It is really unknown why this project was implemented outside of the desire to make a kind of movie of a burger.
"at the same time other changes in sumo are being prompted by its growing popularity in the west , where its adherents are lobbying for sumo 's inclusion in the olympic games even as other promoters are arranging amateur sumo tournaments in venues like las vegas casinos - tournaments that not surprisingly bear little resemblance to the sport 's japanese forebear .",0,objective,同時に、他のプロモーターがラスベガスカジノなどの会場でアマチュア相撲トーナメントを手配しているにもかかわらず、その支持者がオリンピックに参加するために、その支持者がオリンピックに参加するために、その支持者がロビー活動をしている西部での人気の高まりにより、他の変化が促されています。それは驚くことではありませんが、スポーツの日本の先祖にほとんど似ていません。,"At the same time, despite the fact that other promoters are arranging amateur sumo tournaments at Las Vegas Casino and other venues, their supporters participate in the Olympics to participate in the Olympics.Other changes have been promoted by the growing popularity in the western part of the lobby.It's not surprising, but it's almost like a Japanese ancestor of sports."
14-year-old meredith attempts to maintain a religious vow of silence during a thanksgiving dinner with her agnostic family .,0,objective,14歳のメレディスは、彼女の不可知論者の家族との感謝祭の夕食の間に、宗教的な沈黙の誓いを維持しようとします。,A 14 -year -old Meredis tries to maintain a religious silence oath during a dinner with a thank -you -thanks with her unknown family.
"docu-drama based on the life of ted bundy , a serial killer who killed at least 19 young women during the 1970 's ( though some sources say as many as 30 to 35 were murdered ) .",0,objective,1970年の間に少なくとも19人の若い女性を殺した連続殺人犯であるテッド・バンディの命に基づいたDocu-Drama（ただし、30〜35人が殺害されたと言っていますが）。,"Docu-DRAMA, based on the life of Ted Bandy, a serial murderer who killed at least 19 young women in 1970, (although 30-35 people were killed)."
"i wish windtalkers had had more faith in the dramatic potential of this true story . this would have been better than the fiction it has concocted , and there still could have been room for the war scenes .",1,subjective,ウィンドタルカーがこの実話の劇的な可能性にもっと信仰を持っていたことを願っています。これは、それが作り上げたフィクションよりも優れていたでしょう、そして、まだ戦争シーンのためのスペースがあったかもしれません。,"I hope Wind Talker has more religion in the dramatic potential of this true story.This would have been better than the fiction you created, and may still have space for the war scene."
"in a world where loyalties are easily abandoned and allegiances bought , six perfect strangers come together to pull off the perfect crime .",0,objective,忠誠心が容易に放棄され、忠誠が買われた世界では、完璧な犯罪を引き離すために6人の完璧な見知らぬ人が集まっています。,"In a world where loyalty is easily abandoned and loyalty, six perfect unknown people are gathering to separate perfect crimes."
"fast-paced and wonderfully edited , the film is extremely thorough .",1,subjective,ペースが速く、素晴らしく編集されたこの映画は非常に徹底的です。,"This movie, which is fast and well edited, is very thorough."
"while its careful pace and seemingly opaque story may not satisfy every moviegoer 's appetite , the film 's final scene is soaringly , transparently moving .",1,subjective,慎重なペースと一見不透明な物語は、すべての映画ファンの食欲を満たしていないかもしれませんが、映画の最後のシーンは舞い上がり、透明に動いています。,"The cautious pace and the seemingly opaque story may not satisfy all movie fans's appetite, but the last scene of the movie is moving and transparent."
"one-sided documentary offers simplistic explanations to a very complex situation . . . . stylistically , the movie is a disaster .",1,subjective,片側のドキュメンタリーは、非常に複雑な状況について単純な説明を提供します。。。。スタイル的には、映画は災害です。,"One documentary provides a simple explanation about a very complicated situation.。。。In style, a movie is a disaster."
food for love endeavors and largely succeeds in lending equal weight to the emotional turmoil of its older and younger characters .,1,subjective,Food for Loveの努力と大部分は、その年上のキャラクターと若いキャラクターの感情的な混乱に等しい重みを貸すことに成功しています。,Food for Love's efforts and most have succeeded in lending the weight of the older and young characters to emotional confusion.
"should n't have been allowed to use the word `` new `` in its title , because there 's not an original character , siuation or joke in the entire movie .",1,subjective,映画全体にオリジナルのキャラクター、si -uation、または冗談ではないので、「新しい」という言葉をそのタイトルで使用することを許可されてはいけませんでした。,"It's not the original character, si -uation, or joke throughout the movie, so I shouldn't be allowed to use the word ""new"" in that title."
"they both get close to tun , a lonely youth with an unspecified illness .",0,objective,彼らは両方とも、不特定の病気の孤独な若者であるチューニングに近づきます。,"Both approach tuning, a lonely young man of an unspecified illness."
"18-year old dean is handsome and bright , but feels hampered by his working-class background and by his family .",0,objective,18歳のディーンはハンサムで明るいですが、彼の労働者階級の背景と彼の家族に妨げられているように感じます。,"The 18 -year -old Dean is handsome and bright, but feels like his worker class background and his family hindered."
"the movie details the experiences of 'peter pan ' author j . m . barrie , which lead him to write the children 's classic .",0,objective,この映画は、「ピーター・パン」の著者jの経験を詳述しています。m。バリーは、彼が子供たちの古典を書くように導きます。,The movie detailed the experience of the author J's author J.M.Barry guides him to write the classics of his children.
"the movie occasionally threatens to become didactic , but it 's too grounded in the reality of its characters to go over the edge . a touch of humor or an unexpected plot twist always pulls it back .",1,subjective,この映画は時折教訓的になると脅しますが、キャラクターの現実にあまりにも根拠があり、端を乗り越えません。ユーモアのタッチや予期しないプロットのねじれが常にそれを引き戻します。,"This film threatens to be less than a lesson, but there is too much basis for the character's reality and cannot be overcome.Humor touch and unexpected plot twist always pull it back."
"as a result of this unfortunate circumstance , ella can not refuse any command , and is often left at the mercy of unscrupulous personalities .",0,objective,この不幸な状況の結果、エラは命令を拒否することはできず、しばしば不cru慎な人格に翻弄されます。,"As a result of this unfortunate situation, Ella cannot refuse orders and is often at the mercy of unrecorded personality."
rice is too pedestrian a filmmaker to bring any edge or personality to the rising place that would set it apart from other deep south stories .,1,subjective,ライスは歩行者であり、映画製作者であり、他の深い南の物語とは一線を画す上昇場所にあらゆるエッジや個性をもたらすことができません。,"Rice is a pedestrian, filmmaker, and cannot bring any edges or individuality in the rising place that sets it apart from other deep south stories."
"the film would work much better as a video installation in a museum , where viewers would be free to leave . immediately .",1,subjective,この映画は、視聴者が自由に去ることができる博物館でのビデオインストールとして、はるかにうまく機能します。すぐに 。,The film works much better as a video installation at a museum where viewers can leave freely.immediately .
"set in hounslow , west london and hamburg , the film follows two 18 year olds with their hearts set on a future in professional soccer .",0,objective,ロンドン西部とハンブルクのハウンズローを舞台にしたこの映画は、プロのサッカーの未来に心を整え、2人の18歳の子供たちを追いかけています。,"The film, set in the West and Hamburg, Haunburg, has been in the future of professional soccer and chases two 18 -year -old children."
a mess when it comes to the characters and writing . . . but works its way underneath the skin like few movies have in recent memory .,1,subjective,キャラクターと執筆に関しては混乱します。。。しかし、最近の記憶にある映画がいくつかあるように、皮膚の下でその方法で機能します。,"I'm confused about characters and writing.。。However, as there are some movies in recent memories, it works under the skin."
"[ green is ] the comedy equivalent of saddam hussein , and i 'm just about ready to go to the u . n . and ask permission for a preemptive strike .",1,subjective,[グリーンは]サダム・フセインに相当するコメディであり、私はuに行く準備ができています。n。先制ストライキの許可を求めます。,"Green is a comedy equivalent to Saddam Hussein, and I am ready to go to U.N.Find a preemptive strike permission."
"suddenly , a young boy starts to become ill and starts to suffer from the same syndromes that regan from the fist movie suffered .",0,objective,突然、若い男の子が病気になり始め、拳映画のReganが苦しんだのと同じ症候群に苦しみ始めます。,"Suddenly, a young boy begins to get sick and begins to suffer from the same syndrome that the fist movie REGAN suffered."
"the film , a follow-up to `` jack the dog `` , is described as a black comedy about a reformed womanizer ( nestor carbonell ) who struggles to keep his family together .",0,objective,「ジャック・ザ・ドッグ」へのフォローアップであるこの映画は、家族を一緒に保つのに苦労している改革派の女性師（ネストル・カーケル）についての黒いコメディと呼ばれています。,"The film, which is a follow -up of ""Jack the Dog"", is called a black comedy about a reformed female teacher (Nestor Caker) who is struggling to keep the family together."
"will he become a grandfather , surrounded by the love and support of a family or will he retreat into his world of memories and lost opportunities ?",0,objective,彼は家族の愛と支援に囲まれた祖父になりますか、それとも彼は彼の記憶と機会を失った世界に退却しますか？,"Will he be a grandfather surrounded by family love and support, or will he retreat to the world where his memory and opportunities?"
"paco , a rapper and performer , indifferent to all except her career , dreams of hitting the top ten chart .",0,objective,ラッパーでパフォーマーのパコは、彼女のキャリアを除いてすべてに無関心であり、トップ10チャートを打つことを夢見ています。,"Paco, a rapper, is indifferent to all except for her career, dreaming of hitting the top 10 charts."
canada 's arctic light shines bright on this frozen tundra soap opera that breathes extraordinary life into the private existence of the inuit people .,1,subjective,カナダの北極光は、この冷凍ツンドラメロドラオペラに明るく輝いており、イヌイットの人々の私的存在に並外れた命を吹き込みます。,"The Canadian Arctic light shines brightly in this frozen tundramero draopella, and blows an extraordinary life of the Inuit people."
"first-time writer-director serry shows a remarkable gift for storytelling with this moving , effective little film .",1,subjective,初めての作家監督のセリーは、この感動的で効果的な小さな映画でストーリーテリングに注目に値する贈り物を示しています。,The first writer director Serry shows a gift worthy of storytelling in this impressive and effective small movie.
"down and out rock star dewey finn ( black ) gets fired from his band , and he faces a mountain of debts and depression .",0,objective,ダウンアンドアウトロックスターのデューイフィン（ブラック）は彼のバンドから解雇され、彼は借金とうつ病の山に直面しています。,Down and Out Rockstar Dewi Fin (Black) was fired from his band and he faced a pile of debt and depression.
"despite the sympathetic overtures , rachel is convinced things are n't what they seem and suspects her baby has been abducted .",0,objective,同情的な序曲にもかかわらず、レイチェルは物事が彼らが見たものではないと確信しており、彼女の赤ちゃんが誘ductされたと疑っています。,"Despite the sympathetic overture, Rachel is convinced that things are not what they saw, and allegedly ducted her baby."
"hoffman spends a good deal of screen time alone and without much dialogue , using only his considerable physical skill and screen presence to pull off the role .",1,subjective,ホフマンは、多くのスクリーン時間を一人で、多くの対話をすることなく費やし、彼のかなりの物理的スキルとスクリーンの存在だけを使用して役割を引き離します。,"Hoffman spends a lot of screens alone, without having a lot of dialogue, and uses only his considerable physical skills and screens to separate roles."
"michell , after some sleuthing around , narrows down the suspects to a woman not his wife , another well known victorian poet .",0,objective,ミシェルは、いくつかの探偵の後、容疑者を彼の妻ではなく女性に絞り込んで、もう一人の有名なビクトリア朝の詩人です。,"Michelle is another famous Victorian dynasty, narrowing the suspect to a woman, not his wife, after several detectives."
"la cinta comienza intentando ser un drama , rM-apidamente se transforma en una comedia y termina por ser una parodia absolutamente predecible",1,subjective,ラチンタコミエンツァインテンタンドセルドラマ、ラピュラメントセルトランスフォーカエンキャンコメディアyテルミナポーセルセルパロディアアブソルテンテム,"Latin Takomi Enzhine Tentanda Celebrity Drama, Lapuramento Certrans Focus Cancodedia Y Thermina Poselle Palodia Absortententem"
it may not be `` last tango in paris `` but . . .,1,subjective,パリの最後のタンゴ」ではないかもしれませんが。。。,"It may not be ""the last tango in Paris"".。。"
"it may not be history M-^V but then again , what if it is ? M-^V but it makes for one of the most purely enjoyable and satisfying evenings at the movies i 've had in a while .",1,subjective,それは歴史m-^vではないかもしれませんが、それから再び、もしそうなら？M-^vしかし、それは私がしばらくしていた映画で最も純粋に楽しくて満足のいく夕方の1つになります。,"It may not be a history M-^V, but then again?M-^v However, it is one of the most pure and satisfying evening in the movie I have been in a long time."
director nolan shows here he can handle clever material with a flair .,1,subjective,ノーラン監督は、ここで彼が才能のある巧妙な素材を扱うことができることを示しています。,Nolan shows that he can handle talented and clever materials.
"he discovers that his daughter 's life , unknown to him from an affair with a brazilian woman 15 years earlier , is in danger and must return to rio ; having only five days to finish the deal and find his daughter .",0,objective,彼は、15年前にブラジル人の女性との関係から彼に知られていない娘の人生が危険にさらされており、リオに戻らなければならないことを発見します。契約を終えて娘を見つけるのに5日しかありません。,"He discovered 15 years ago that his daughter's life, not known to him, was in danger and had to return to Rio.I have only 5 days to find my daughter after the contract."
"not everything in the film works , including its somewhat convenient ending .",1,subjective,映画のすべてが機能するわけではありません。,Not all movies work.
only those most addicted to film violence in all its forms will find anything here to appreciate .,1,subjective,あらゆる形態の映画暴力に最も夢中になっている人だけが、ここで感謝するものを見つけるでしょう。,Only those who are most absorbed in movie violence in all forms will find something to thank here.
"when detective ben simm 's wife is killed , he has to learn to be both father and mother to his little girl while searching for a vigilante that has his own sense of justice .",0,objective,ベン・シム刑事の妻が殺されたとき、彼は彼自身の正義感を持つ自警団を探している間、彼の小さな女の子の父と母の両方になることを学ばなければなりません。,"When a detective Ben Sim's wife is killed, he must learn to be both a small girl's father and mother while looking for a self -justice vigilante."
"marco and melanie , a young married couple , are living a life of passion , with chaotic situations , and all the little frustrations of daily life .",0,objective,若い夫婦のマルコとメラニーは、混oticとした状況と、日常生活のすべての少しの欲求不満を抱えて、情熱の人生を送っています。,"Young couple Marco and Melanny live a passion, with a mixed OTIC situation and a little frustration of everyday life."
what really surprises about wisegirls is its low-key quality and genuine tenderness .,1,subjective,WiseGirlsについて本当に驚いたのは、その控えめな品質と本物の優しさです。,What surprised me about Wisegirls was its modest quality and genuine kindness.
the husband meets a man who knows what to do with his sexuality .,0,objective,夫は、彼のセクシュアリティをどうするべきかを知っている男に会います。,My husband meets a man who knows what to do with his sexuality.
ira member bobby sands is imprisoned in northern ireland .,0,objective,IRAのメンバーであるボビー・サンズは北アイルランドに投獄されています。,"Bobby Sands, a member of the IRA, is imprisoned in North Ireland."
"in a season of strenuously ambitious art , the laid-back modesty and accessible charm of evelyn is a welcome relief .",1,subjective,激しく野心的な芸術の季節に、ゆったりとした謙虚でアクセスしやすい魅力の魅力は歓迎すべき安心です。,"In the intense and ambitious art season, the charm of a relaxed, humble and easy -to -access charm is welcome."
does anyone much think the central story of brendan behan is that he was a bisexual sweetheart before he took to drink ?,1,subjective,ブレンダン・ベハンの中心的な話は、彼が飲む前に彼がバイセクシュアルの恋人だったということだと考えている人はいますか？,Is there anyone who thinks that Brendan Baehan's central story is that he was a bisexual lover before drinking?
"it is zuckerman who stumbles upon silk 's secret and sets out to reconstruct the unknown biography of this eminent , upright man , esteemed as an educator for nearly all his life , and to understand how this ingeniously contrived life came unraveled .",0,objective,シルクの秘密につまずいて、この著名で直立した男の未知の伝記を再構築しようとするのはザッカーマンです。,"It is Zuckerman who tries to reconstruct the unknown biography of a man who is prominent in this famous man, stumbles in the secret of Silk."
"the animation is competent , and some of the gags are quite funny , but jonah . . . never shakes the oppressive , morally superior good-for-you quality that almost automatically accompanies didactic entertainment .",1,subjective,アニメーションは能力があり、ギャグの一部は非常に面白いですが、ヨナです。。。教訓的なエンターテイメントにほぼ自動的に伴う抑圧的で道徳的に優れた品質を決して揺さぶらないでください。,"Animation is capable, and some of the gags are very interesting, but they are Jonah.。。Never shake the compressive and moral quality that is almost automatically accompanied by lessons learned entertainment."
"discouraged , and on the point of giving up writing , yun fei meets a young girl who ca n't see colours , who encourages him to persevere .",0,objective,落胆し、執筆をあきらめるポイントで、ユン・フェイは色を見ることができず、忍耐するように勧める若い女の子に会います。,"At the point of discouraging and giving up, Yun Faye meets a young girl who can't see the color and recommends it to be patient."
"while in jail they usually have fights with the security guard , a overweight lunatic .",0,objective,刑務所にいる間、彼らは通常、太りすぎの狂人である警備員と戦います。,"While in prison, they usually fight against security guards, who are overweight."
"tommy , who is now a well known activist , has his credibility destroyed by the book which causes their breakup .",0,objective,現在有名な活動家であるトミーは、彼の信頼性を本によって破壊し、それが彼らの別れを引き起こします。,"Tommy, who is currently a famous activist, destroys his reliability by books, causing their parting."
a composition of gestures stripped of romance and presented in their barest forms .,1,subjective,ロマンスを剥奪されたジェスチャーの構成と、そのようなバレストの形で提示されました。,It was presented in the structure of gestures that were stripped of romance and in such a ballest.
rowan plays the eponymous lead character in a spoof spy thriller .,0,objective,ローワンは、スプーフィングスパイスリラーで同名の主人公を演じています。,Rowan plays the protagonist of the same name in Spoofing Spice Riller.
it all comes down to whether you can tolerate leon barlow . i ca n't .,1,subjective,それはすべて、あなたがレオン・バーロウに容認できるかどうかに帰着します。私はできません 。,It all returns to whether you can accept Leon Barlow.I can't.
