text,label,label_text,translation,back_translation
"at the same time other changes in sumo are being prompted by its growing popularity in the west , where its adherents are lobbying for sumo 's inclusion in the olympic games even as other promoters are arranging amateur sumo tournaments in venues like las vegas casinos - tournaments that not surprisingly bear little resemblance to the sport 's japanese forebear .",0,objective,"En même temps, d'autres changements dans le sumo sont induits par sa popularité croissante en Occident, où ses partisans plaident pour l'inclusion du sumo aux Jeux Olympiques, même si d'autres promoteurs organisent des tournois de sumo amateur dans des lieux comme les casinos de Las Vegas - des tournois qui, sans surprise, ressemblent peu à l'original japonais du sport.","At the same time, other changes in sumo are driven by its growing popularity in the West, where its supporters advocate for the inclusion of sumo in the Olympic Games, even though other promoters organize amateur sumo tournaments in places like Las Vegas casinos - tournaments that, unsurprisingly, bear little resemblance to the original Japanese version of the sport."
14-year-old meredith attempts to maintain a religious vow of silence during a thanksgiving dinner with her agnostic family .,0,objective,"Meredith, âgée de 14 ans, tente de maintenir un vœu de silence religieux lors d'un dîner de Thanksgiving avec sa famille agnostique.","Meredith, 14 years old, is trying to uphold a vow of religious silence during a Thanksgiving dinner with her agnostic family."
"docu-drama based on the life of ted bundy , a serial killer who killed at least 19 young women during the 1970 's ( though some sources say as many as 30 to 35 were murdered ) .",0,objective,"docu-drama basé sur la vie de Ted Bundy, un tueur en série qui a tué au moins 19 jeunes femmes dans les années 1970 (bien que certaines sources disent que jusqu'à 30 à 35 ont été assassinées).","Docudrama based on the life of Ted Bundy, a serial killer who murdered at least 19 young women in the 1970s (although some sources say that up to 30 to 35 were killed)."
"i wish windtalkers had had more faith in the dramatic potential of this true story . this would have been better than the fiction it has concocted , and there still could have been room for the war scenes .",1,subjective,"Je souhaite que Windtalkers ait eu plus de foi dans le potentiel dramatique de cette histoire vraie. Cela aurait été mieux que la fiction qu'il a concoctée, et il aurait encore pu y avoir de la place pour les scènes de guerre.","I wish that Windtalkers had had more faith in the dramatic potential of this true story. It would have been better than the fiction it concocted, and there could still have been room for the war scenes."
"in a world where loyalties are easily abandoned and allegiances bought , six perfect strangers come together to pull off the perfect crime .",0,objective,"dans un monde où les loyautés sont facilement abandonnées et les allégeances achetées, six parfaits inconnus se réunissent pour réaliser le crime parfait.","In a world where loyalties are easily abandoned and allegiances bought, six perfect strangers come together to commit the perfect crime."
"fast-paced and wonderfully edited , the film is extremely thorough .",1,subjective,"rapide et merveilleusement monté, le film est extrêmement approfondi.","Fast and wonderfully edited, the film is extremely thorough."
"while its careful pace and seemingly opaque story may not satisfy every moviegoer 's appetite , the film 's final scene is soaringly , transparently moving .",1,subjective,"Bien que son rythme soigné et son histoire apparemment opaque ne satisfassent pas l'appétit de chaque cinéphile, la scène finale du film est d'une émotion éclatante et transparente.","Although its careful pacing and seemingly opaque story do not satisfy the appetite of every cinephile, the final scene of the film is filled with striking and transparent emotion."
"one-sided documentary offers simplistic explanations to a very complex situation . . . . stylistically , the movie is a disaster .",1,subjective,"un documentaire unilatéral offre des explications simplistes à une situation très complexe . . . . stylistiquement, le film est un désastre.","A one-sided documentary provides simplistic explanations for a very complex situation... stylistically, the film is a disaster."
food for love endeavors and largely succeeds in lending equal weight to the emotional turmoil of its older and younger characters .,1,subjective,La nourriture pour l'amour s'efforce et réussit en grande partie à donner un poids équitable au tourment émotionnel de ses personnages plus âgés et plus jeunes.,Food for Love strives and largely succeeds in giving balanced weight to the emotional turmoil of its older and younger characters.
"should n't have been allowed to use the word `` new `` in its title , because there 's not an original character , siuation or joke in the entire movie .",1,subjective,"n'aurait pas dû être autorisé à utiliser le mot « nouveau » dans son titre, car il n'y a pas de personnage, de situation ou de blague originale dans tout le film.","should not have been allowed to use the word ""new"" in its title, as there is no character, situation, or original joke in the entire film."
"they both get close to tun , a lonely youth with an unspecified illness .",0,objective,"Ils s'approchent tous les deux de Tun, un jeune homme solitaire atteint d'une maladie non spécifiée.","They both approach Tun, a lonely young man suffering from an unspecified illness."
"18-year old dean is handsome and bright , but feels hampered by his working-class background and by his family .",0,objective,"Dean, âgé de 18 ans, est beau et brillant, mais se sent freiné par son origine modeste et par sa famille.","Dean, 18 years old, is handsome and brilliant, but feels held back by his humble origins and his family."
"the movie details the experiences of 'peter pan ' author j . m . barrie , which lead him to write the children 's classic .",0,objective,"Le film décrit les expériences de l'auteur de 'Peter Pan', J. M. Barrie, qui l'ont conduit à écrire le classique pour enfants.","The film describes the experiences of the author of 'Peter Pan', J. M. Barrie, which led him to write the children's classic."
"the movie occasionally threatens to become didactic , but it 's too grounded in the reality of its characters to go over the edge . a touch of humor or an unexpected plot twist always pulls it back .",1,subjective,"le film menace parfois de devenir didactique, mais il est trop ancré dans la réalité de ses personnages pour franchir la limite. Une touche d'humour ou un rebondissement inattendu le ramène toujours.","The film sometimes threatens to become didactic, but it is too grounded in the reality of its characters to cross the line. A touch of humor or an unexpected twist always brings it back."
"as a result of this unfortunate circumstance , ella can not refuse any command , and is often left at the mercy of unscrupulous personalities .",0,objective,"En conséquence de cette malheureuse circonstance, Ella ne peut refuser aucun ordre et est souvent laissée à la merci de personnalités sans scrupules.","As a consequence of this unfortunate circumstance, Ella cannot refuse any orders and is often left at the mercy of unscrupulous individuals."
rice is too pedestrian a filmmaker to bring any edge or personality to the rising place that would set it apart from other deep south stories .,1,subjective,Rice est un cinéaste trop banal pour apporter une touche ou une personnalité à l'endroit en plein essor qui le distinguerait des autres histoires du Deep South.,Rice is too ordinary a filmmaker to bring a touch or personality to the thriving place that would set it apart from other stories of the Deep South.
"the film would work much better as a video installation in a museum , where viewers would be free to leave . immediately .",1,subjective,"le film fonctionnerait beaucoup mieux en tant qu'installation vidéo dans un musée, où les spectateurs seraient libres de partir. immédiatement.","The film would work much better as a video installation in a museum, where spectators would be free to leave immediately."
"set in hounslow , west london and hamburg , the film follows two 18 year olds with their hearts set on a future in professional soccer .",0,objective,"Situé à Hounslow, dans l'ouest de Londres, et à Hambourg, le film suit deux jeunes de 18 ans déterminés à réaliser leur rêve de carrière dans le football professionnel.","Set in Hounslow, West London, and Hamburg, the film follows two 18-year-olds determined to achieve their dream of a career in professional football."
a mess when it comes to the characters and writing . . . but works its way underneath the skin like few movies have in recent memory .,1,subjective,un désordre en ce qui concerne les personnages et l'écriture . . . mais s'insinue sous la peau comme peu de films l'ont fait récemment.,a disorder when it comes to the characters and the writing . . . but it seeps under the skin like few films have done recently.
"[ green is ] the comedy equivalent of saddam hussein , and i 'm just about ready to go to the u . n . and ask permission for a preemptive strike .",1,subjective,"[ le vert est ] l'équivalent comique de saddam hussein, et je suis presque prêt à aller aux Nations Unies et demander la permission pour une frappe préventive.","[The green is] the comedic equivalent of Saddam Hussein, and I am almost ready to go to the United Nations and ask for permission for a preemptive strike."
"suddenly , a young boy starts to become ill and starts to suffer from the same syndromes that regan from the fist movie suffered .",0,objective,"Soudain, un jeune garçon commence à tomber malade et commence à souffrir des mêmes syndromes que Regan dans le premier film.","Suddenly, a young boy starts to fall ill and begins to suffer from the same symptoms as Regan in the first film."
"the film , a follow-up to `` jack the dog `` , is described as a black comedy about a reformed womanizer ( nestor carbonell ) who struggles to keep his family together .",0,objective,"Le film, suite à ""Jack le chien"", est décrit comme une comédie noire sur un ancien séducteur (Nestor Carbonell) qui lutte pour garder sa famille unie.","The film, following ""Jack the Dog,"" is described as a black comedy about a former seducer (Nestor Carbonell) who struggles to keep his family together."
"will he become a grandfather , surrounded by the love and support of a family or will he retreat into his world of memories and lost opportunities ?",0,objective,"deviendra-t-il grand-père, entouré de l'amour et du soutien d'une famille ou se retirera-t-il dans son monde de souvenirs et d'opportunités perdues ?","Will he become a grandfather, surrounded by the love and support of a family, or will he retreat into his world of memories and lost opportunities?"
"paco , a rapper and performer , indifferent to all except her career , dreams of hitting the top ten chart .",0,objective,"Paco, un rappeur et performer, indifférent à tout sauf à sa carrière, rêve d'atteindre le top dix des charts.","Paco, a rapper and performer, indifferent to everything but his career, dreams of reaching the top ten of the charts."
canada 's arctic light shines bright on this frozen tundra soap opera that breathes extraordinary life into the private existence of the inuit people .,1,subjective,La lumière de l'Arctique canadien brille intensément sur ce soap opera de toundra gelée qui insuffle une vie extraordinaire à l'existence privée du peuple inuit.,The light of the Canadian Arctic shines brightly on this soap opera of frozen tundra that breathes extraordinary life into the private existence of the Inuit people.
"first-time writer-director serry shows a remarkable gift for storytelling with this moving , effective little film .",1,subjective,le premier réalisateur scénariste serry montre un talent remarquable pour la narration avec ce petit film touchant et efficace.,The first director-screenwriter Serry shows remarkable talent for storytelling with this touching and effective short film.
"down and out rock star dewey finn ( black ) gets fired from his band , and he faces a mountain of debts and depression .",0,objective,"Dewey Finn, une rock star au bout du rouleau, se fait renvoyer de son groupe et doit faire face à une montagne de dettes et de dépression.","Dewey Finn, a rock star at the end of his rope, is kicked out of his band and has to face a mountain of debt and depression."
"despite the sympathetic overtures , rachel is convinced things are n't what they seem and suspects her baby has been abducted .",0,objective,"malgré les gestes sympathiques, Rachel est convaincue que les choses ne sont pas ce qu'elles semblent et soupçonne que son bébé a été enlevé.","Despite the friendly gestures, Rachel is convinced that things are not what they seem and suspects that her baby has been kidnapped."
"hoffman spends a good deal of screen time alone and without much dialogue , using only his considerable physical skill and screen presence to pull off the role .",1,subjective,"Hoffman passe beaucoup de temps à l'écran seul et sans beaucoup de dialogues, utilisant uniquement son talent physique considérable et sa présence à l'écran pour assumer le rôle.","Hoffman spends a lot of time on screen alone and without many dialogues, relying only on his considerable physical talent and screen presence to take on the role."
"michell , after some sleuthing around , narrows down the suspects to a woman not his wife , another well known victorian poet .",0,objective,"Michell, après quelques enquêtes, réduit les suspects à une femme qui n'est pas sa femme, une autre poétesse victorienne bien connue.","Michell, after some investigations, narrows down the suspects to a woman who is not his wife, another well-known Victorian poetess."
"la cinta comienza intentando ser un drama , rM-apidamente se transforma en una comedia y termina por ser una parodia absolutamente predecible",1,subjective,"La bande commence par essayer d'être un drame, se transforme rapidement en une comédie et finit par être une parodie absolument prévisible.","The band starts by trying to be a drama, quickly transforms into a comedy, and ends up being an absolutely predictable parody."
it may not be `` last tango in paris `` but . . .,1,subjective,ce n'est peut-être pas `` le dernier tango à Paris '' mais . . .,"it may not be ""the last tango in Paris"" but . . ."
"it may not be history M-^V but then again , what if it is ? M-^V but it makes for one of the most purely enjoyable and satisfying evenings at the movies i 've had in a while .",1,subjective,"ce n'est peut-être pas de l'histoire M-^V mais alors, et si c'était le cas ? M-^V mais cela en fait l'une des soirées les plus pures, agréables et satisfaisantes au cinéma que j'ai eues depuis un moment.","It may not be M-^V history, but then again, what if that were the case? M-^V but it actually makes it one of the most pure, enjoyable, and satisfying evenings at the cinema that I've had in a while."
director nolan shows here he can handle clever material with a flair .,1,subjective,Le réalisateur Nolan montre ici qu'il peut traiter des matériaux intelligents avec brio.,Director Nolan shows here that he can handle intelligent material with brilliance.
"he discovers that his daughter 's life , unknown to him from an affair with a brazilian woman 15 years earlier , is in danger and must return to rio ; having only five days to finish the deal and find his daughter .",0,objective,"il découvre que la vie de sa fille, qu'il ignorait à cause d'une liaison avec une femme brésilienne 15 ans plus tôt, est en danger et doit retourner à Rio ; n'ayant que cinq jours pour finaliser l'affaire et retrouver sa fille.","He discovers that his daughter's life, which he had been unaware of because of an affair with a Brazilian woman 15 years earlier, is in danger and must return to Rio; having only five days to finalize the matter and find his daughter."
"not everything in the film works , including its somewhat convenient ending .",1,subjective,"tout n'est pas réussi dans le film, y compris sa fin quelque peu commode.","Not everything is successful in the film, including its somewhat convenient ending."
only those most addicted to film violence in all its forms will find anything here to appreciate .,1,subjective,Seuls ceux qui sont les plus addicts à la violence cinématographique sous toutes ses formes trouveront ici quelque chose à apprécier.,Only those who are the most addicted to cinematic violence in all its forms will find something to appreciate here.
"when detective ben simm 's wife is killed , he has to learn to be both father and mother to his little girl while searching for a vigilante that has his own sense of justice .",0,objective,"Lorsque la femme du détective Ben Simm est tuée, il doit apprendre à être à la fois père et mère pour sa petite fille tout en cherchant un justicier qui a son propre sens de la justice.","When Detective Ben Simm's wife is killed, he must learn to be both father and mother to his little girl while searching for a vigilante who has his own sense of justice."
"marco and melanie , a young married couple , are living a life of passion , with chaotic situations , and all the little frustrations of daily life .",0,objective,"Marco et Mélanie, un jeune couple marié, vivent une vie de passion, avec des situations chaotiques et toutes les petites frustrations de la vie quotidienne.","Marco and Mélanie, a young married couple, live a passionate life, filled with chaotic situations and all the little frustrations of everyday life."
what really surprises about wisegirls is its low-key quality and genuine tenderness .,1,subjective,"Ce qui surprend vraiment à propos de Wisegirls, c'est sa qualité discrète et sa tendresse authentique.",What is truly surprising about Wisegirls is its subtle quality and authentic tenderness.
the husband meets a man who knows what to do with his sexuality .,0,objective,le mari rencontre un homme qui sait quoi faire de sa sexualité.,the husband meets a man who knows what to do with his sexuality.
ira member bobby sands is imprisoned in northern ireland .,0,objective,Le membre de l'IRA Bobby Sands est emprisonné en Irlande du Nord.,IRA member Bobby Sands is imprisoned in Northern Ireland.
"in a season of strenuously ambitious art , the laid-back modesty and accessible charm of evelyn is a welcome relief .",1,subjective,"Dans une saison d'art ambitieusement intense, la modestie décontractée et le charme accessible d'Evelyn sont un soulagement bienvenu.","In a season of ambitiously intense art, Evelyn's laid-back modesty and approachable charm are a welcome relief."
does anyone much think the central story of brendan behan is that he was a bisexual sweetheart before he took to drink ?,1,subjective,Est-ce que quelqu'un pense vraiment que l'histoire centrale de Brendan Behan est qu'il était un doux bisexuel avant de se tourner vers l'alcool ?,Does anyone really think that the central story of Brendan Behan is that he was a gentle bisexual before turning to alcohol?
"it is zuckerman who stumbles upon silk 's secret and sets out to reconstruct the unknown biography of this eminent , upright man , esteemed as an educator for nearly all his life , and to understand how this ingeniously contrived life came unraveled .",0,objective,"C'est Zuckerman qui découvre le secret de Silk et s'efforce de reconstruire la biographie inconnue de cet homme éminent et intègre, considéré comme un éducateur presque toute sa vie, et de comprendre comment cette vie ingénieusement conçue s'est défaite.","It is Zuckerman who uncovers the secret of Silk and strives to reconstruct the unknown biography of this eminent and upright man, regarded as an educator for almost all of his life, and to understand how this ingeniously designed life unraveled."
"the animation is competent , and some of the gags are quite funny , but jonah . . . never shakes the oppressive , morally superior good-for-you quality that almost automatically accompanies didactic entertainment .",1,subjective,"L'animation est compétente, et certains des gags sont assez drôles, mais Jonah... n'échappe jamais à cette qualité écrasante et moralement supérieure de ce qui est bon pour vous, qui accompagne presque automatiquement le divertissement didactique.","The animation is skilled, and some of the gags are quite funny, but Jonah... never escapes that overwhelming and morally superior quality of what is good for you, which almost automatically accompanies didactic entertainment."
"discouraged , and on the point of giving up writing , yun fei meets a young girl who ca n't see colours , who encourages him to persevere .",0,objective,"découragé et sur le point d'abandonner l'écriture, Yun Fei rencontre une jeune fille qui ne peut pas voir les couleurs, qui l'encourage à persévérer.","Discouraged and on the verge of giving up writing, Yun Fei meets a young girl who cannot see colors, who encourages him to persevere."
"while in jail they usually have fights with the security guard , a overweight lunatic .",0,objective,"Pendant leur incarcération, ils se battent généralement avec le garde de sécurité, un lunatique en surpoids.","During their incarceration, they usually fight with the security guard, an overweight lunatic."
