text,label,label_text,translation,back_translation
"there is a freedom to watching stunts that are this crude , this fast-paced and this insane .",1,positive,このように粗雑で、速いテンポで、そして狂気じみたスタントを観ることには自由がある。,"There is freedom in watching such rough, fast-paced, and crazy stunts."
"if the tuxedo actually were a suit , it would fit chan like a $ 99 bargain-basement special .",0,negative,タキシードが実際にスーツであれば、それはチャンにとって99ドルのバーゲン品のようにぴったり合うだろう。,"If the tuxedo is actually a suit, it would fit Chan perfectly like a $99 bargain."
"as quiet , patient and tenacious as mr. lopez himself , who approaches his difficult , endless work with remarkable serenity and discipline .",1,positive,ロペス氏自身のように静かで、忍耐強く、粘り強く、彼は困難で終わりのない仕事に驚くべき平静さと規律を持って取り組んでいます。,"Like Mr. Lopez himself, quiet, patient, and persevering, he approaches the difficult and endless work with remarkable calmness and discipline."
final verdict : you 've seen it all before .,0,negative,最終的な判断：あなたはそれを以前にすべて見たことがある。,Final judgment: You have seen it all before.
"blue crush follows the formula , but throws in too many conflicts to keep the story compelling .",0,negative,ブルークラッシュは定型に従っていますが、物語を魅力的に保つためにあまりにも多くの対立を盛り込んでいます。,Blue Crush follows a formula but incorporates too many conflicts to keep the story engaging.
you ... get a sense of good intentions derailed by a failure to seek and strike just the right tone .,0,negative,あなたは、適切なトーンを求めてうまく調和を取ろうとする失敗によって良い意図が逸脱する感覚を感じるでしょう。,You will feel a sense that good intentions are deviating due to a failed attempt to harmonize in search of the appropriate tone.
"a slick , engrossing melodrama .",1,positive,洗練された、引き込まれるメロドラマ。,A sophisticated and engaging melodrama.
a wretched movie that reduces the second world war to one man 's quest to find an old flame .,0,negative,第二次世界大戦を一人の男が昔の恋人を探す旅に縮小した悲惨な映画。,A tragic film that narrows down World War II to a man's journey to find an old lover.
"will undoubtedly play well in european markets , where mr. besson is a brand name , and in asia , where ms. shu is an institution , but american audiences will probably find it familiar and insufficiently cathartic .",0,negative,間違いなく欧州市場で好評を得るでしょう。ここではベッソン氏がブランド名であり、アジアではシュウ氏が権威です。しかし、アメリカの観客はおそらくそれを馴染み深く、十分なカタルシスを感じられないと感じるでしょう。,"There is no doubt that it will gain popularity in the European market. Here, Mr. Besson is the brand name, while Mr. Shu has authority in Asia. However, the American audience will likely find it unfamiliar and may not feel enough catharsis."
lacks the inspiration of the original and has a bloated plot that stretches the running time about 10 minutes past a child 's interest and an adult 's patience .,0,negative,オリジナルのインスピレーションに欠けており、膨れ上がったプロットが子供の興味と大人の忍耐をそれぞれ約10分超える上映時間を引き延ばしています。,"Lacking original inspiration, the inflated plot stretches the runtime to exceed about 10 minutes for children's interest and adults' patience respectively."
the santa clause 2 proves itself a more streamlined and thought out encounter than the original could ever have hoped to be .,1,positive,『サンタクロース2』は、原作が期待することのできなかったよりも、一層洗練され、練られた体験であることを証明しています。,"""Santa Claus 2"" proves to be a more refined and developed experience than what the original could have hoped for."
"the film is moody , oozing , chilling and heart-warming all at once ... a twisting , unpredictable , cat-and-mouse thriller .",1,positive,その映画は、気分が変わり、じわじわと迫り、冷たくも心温まる要素が同時に存在する…ひねりの効いた予測不可能な猫とネズミのスリラーです。,"The movie is a cat-and-mouse thriller that changes the mood, builds slowly, and simultaneously contains both cold and heartwarming elements... with a twist that is unpredictable."
too bad .,0,negative,残念です。,That's unfortunate.
"a strong first act and absolutely , inescapably gorgeous , skyscraper-trapeze motion of the amazing spider-man .",1,positive,強力な第一幕と絶対に、避けられないほど美しい、驚くべきスパイダーマンの高層ビルのトラピーズの動き。,"A powerful first act and absolutely, inevitably beautiful, astonishing movements of Spider-Man on the skyscraper trapeze."
gooding offers a desperately ingratiating performance .,0,negative,グディングは必死に迎合するパフォーマンスを提供している。,Gudding is desperately providing a performance that caters to others.
a well-intentioned effort that 's still too burdened by the actor 's offbeat sensibilities for the earnest emotional core to emerge with any degree of accessibility .,0,negative,意図は良いが、俳優の独特な感性に重荷を負わされているため、誠実な感情の核心がアクセス可能な形で浮かび上がるには至らない努力。,"The intention is good, but due to the burden of the actor's unique sensitivity, the core of sincere emotions has not surfaced in an accessible form despite the effort."
a fun ride .,1,positive,楽しい乗り物。,Fun ride.
an edgy thriller that delivers a surprising punch .,1,positive,驚くべきパンチをもたらすエッジの効いたスリラー。,An edgy thriller that delivers astonishing punches.
` what 's the russian word for wow !? ',1,positive,ロシア語で「ワオ！」は「Ух ты！」です。,"In Russian, ""Wow!"" is ""Ух ты!"""
otto-sallies has a real filmmaker 's eye .,1,positive,オットー・サリーズは本物の映画製作者の目を持っています。,Otto Salles has the eye of a real filmmaker.
lurid and less than lucid work .,0,negative,生々しく、明瞭さに欠ける作品。,A work that is vivid but lacks clarity.
with its parade of almost perpetually wasted characters ... margarita feels like a hazy high that takes too long to shake .,0,negative,ほぼ常に酔っぱらったキャラクターたちのパレードの中で、マルガリータは振り払うのに時間がかかるぼんやりとした高揚感のように感じる。,"Amidst a parade of characters who are almost always drunk, Margarita feels like a hazy exhilaration that takes time to shake off."
"i could just feel the screenwriter at every moment ` tap , tap , tap , tap , tapping away ' on this screenplay .",0,negative,スクリーンライターがこの脚本の上で「タップ、タップ、タップ、タップ」と書き続けているのを、私はあらゆる瞬間に感じることができた。,"I could feel the screenwriter ""tap, tap, tap, tapping"" away at this script in every moment."
"overall , cletis tout is a winning comedy that excites the imagination and tickles the funny bone .",1,positive,全体的に見て、「クレティス・タウト」は、想像力をかき立て、笑いのツボをくすぐる勝利のコメディです。,"Overall, ""Kretis Tout"" is a victorious comedy that stimulates the imagination and tickles the funny bone."
you live the mood rather than savour the story .,1,positive,あなたは物語を味わうのではなく、その雰囲気を生きています。,"You are not savoring the story, but living its atmosphere."
the movie is so thoughtlessly assembled .,1,positive,その映画は非常に無思慮に作られています。,That movie is made very thoughtlessly.
"some body is a shaky , uncertain film that nevertheless touches a few raw nerves .",1,positive,『サム・ボディ』は不安定で不確実な映画ですが、それでもいくつかの敏感な神経に触れます。,"""Somebody"" is an unstable and uncertain film, but it still touches on some sensitive nerves."
"it 's a very sincere work , but it would be better as a diary or documentary .",1,positive,これは非常に誠実な作品ですが、日記やドキュメンタリーとしての方が良いでしょう。,"This is a very sincere work, but it would be better as a diary or documentary."
"while american adobo has its heart -lrb- and its palate -rrb- in the right place , its brain is a little scattered -- ditsy , even .",0,negative,アメリカのアドボはその心（そして味覚）が正しい場所にありますが、頭は少し散漫で、ちょっとぼんやりしています。,"American adobo has its heart (and flavor) in the right place, but its head is a bit scattered and somewhat vague."
"unfolds with such a wallop of you-are-there immediacy that when the bullets start to fly , your first instinct is to duck .",1,positive,あなたがそこにいるかのような迫力で展開し、弾が飛び始めると、最初の本能は思わず身をかがめることです。,"It unfolds with a powerful presence as if you were right there, and when the bullets start flying, the first instinct is to instinctively crouch down."
and it 's a lousy one at that .,0,negative,それはひどいものだ。,That's terrible.
it 's not too fast and not too slow .,1,positive,速すぎず遅すぎない。,Not too fast and not too slow.
"it 's an entertaining movie , and the effects , boosted to the size of a downtown hotel , will all but take you to outer space .",1,positive,それは魅力的な映画で、効果はダウンタウンのホテルの大きさに引き上げられ、ほとんどあなたを宇宙まで連れて行ってくれるでしょう。,"It's an intriguing movie, and the effects are elevated by the size of the downtown hotel, almost taking you to outer space."
"it is as uncompromising as it is nonjudgmental , and makes clear that a prostitute can be as lonely and needy as any of the clients .",1,positive,それは妥協のない非判断的なものであり、売春婦がクライアントと同じくらい孤独で必要としている場合があることを明確に示しています。,"It clearly shows that it is an uncompromising, non-judgmental approach and that prostitutes can sometimes be just as lonely and in need as their clients."
compellingly watchable .,1,positive,非常に魅力的に視聴できる。,It is very appealing to watch.
"despite some comic sparks , welcome to collinwood never catches fire .",0,negative,いくつかのコメディの火花が散るにもかかわらず、「ウェルカム・トゥ・コリンズウッド」は決して燃え上がらない。,"Despite some sparks of comedy, ""Welcome to Collinwood"" never truly ignites."
"though jackson does n't always succeed in integrating the characters in the foreground into the extraordinarily rich landscape , it must be said that he is an imaginative filmmaker who can see the forest for the trees .",1,positive,ジャクソンは常に前景のキャラクターを非常に豊かな風景に統合することに成功しているわけではありませんが、彼が樹木の間に森を見出すことができる想像力豊かな映画製作者であることは言わざるを得ません。,"Jackson does not always succeed in integrating foreground characters into rich landscapes, but it must be said that he is an imaginative filmmaker who can find a forest among the trees."
"not only does spider-man deliver , but i suspect it might deliver again and again .",1,positive,スパイダーマンは届けるだけでなく、何度も届けるかもしれないと疑っています。,Spider-Man not only delivers but may also deliver multiple times.
it 's worth taking the kids to .,1,positive,子供たちを連れて行く価値があります。,It is worth taking the children with you.
"without shakespeare 's eloquent language , the update is dreary and sluggish .",0,negative,シェイクスピアの雄弁な言葉なしでは、そのアップデートは陰気で鈍いです。,"Without Shakespeare's eloquent words, that update is gloomy and dull."
"dense , exhilarating documentary .",1,positive,密度の濃い、刺激的なドキュメンタリー。,"A densely packed, provocative documentary."
"... feels as if -lrb- there 's -rrb- a choke leash around your neck so director nick cassavetes can give it a good , hard yank whenever he wants you to feel something .",0,negative,まるで、監督のニック・カサヴェテスがあなたに何かを感じさせたいときに、いつでも強く引っ張ることができる絞め縄が首にかかっているかのように感じます。,It feels like there's a noose around your neck that director Nick Cassavetes can pull tightly whenever he wants to make you feel something.
poignant if familiar story of a young person suspended between two cultures .,1,positive,二つの文化の間に揺れる若者の心に響く、どこか親しみのある物語。,A familiar story that resonates with the hearts of young people caught between two cultures.
"methodical , measured , and gently tedious in its comedy , secret ballot is a purposefully reductive movie -- which may be why it 's so successful at lodging itself in the brain .",1,positive,方法的で計測された、そして穏やかに退屈なコメディである「秘密投票」は、意図的に簡素化された映画であり、これが脳に留まりやすい理由かもしれません。,"""Secret Ballot"" is a methodical, measured, and gently boring comedy that is intentionally a simplified film, which may be the reason it sticks in the mind."
"though a touch too arthouse 101 in its poetic symbolism , heaven proves to be a good match of the sensibilities of two directors .",1,positive,少しアートハウス101的な詩的シンボリズムが感じられるものの、『ヘヴン』は2人の監督の感性がよく合っていることを証明している。,"Although it has a somewhat arthouse 101 poetic symbolism, ""Heaven"" proves that the sensibilities of the two directors align well."
superbly photographed and staged by mendes with a series of riveting set pieces the likes of which mainstream audiences have rarely seen .,1,positive,メンデスによって素晴らしく撮影され、演出された一連の魅力的なセットピースは、主流の観客がこれまでにほとんど見たことがないものです。,"The series of captivating set pieces, beautifully shot and directed by Mendes, is something that mainstream audiences have rarely seen before."
a metaphor for a modern-day urban china searching for its identity .,1,positive,現代の都市中国が自らのアイデンティティを探し求めるメタファー。,A metaphor for contemporary urban China searching for its own identity.
"it 's a square , sentimental drama that satisfies , as comfort food often can .",1,positive,それは四角い、感情的なドラマであり、しばしば comfort food のように満足させてくれます。,"It is a square, emotional drama that often satisfies like comfort food."
"the wonderfully lush morvern callar is pure punk existentialism , and ms. ramsay and her co-writer , liana dognini , have dramatized the alan warner novel , which itself felt like an answer to irvine welsh 's book trainspotting .",1,positive,素晴らしく豊かな『モーヴァーン・キャラー』は純粋なパンク的実存主義であり、ラムゼイさんと彼女の共同執筆者リャナ・ドグニーニは、アラン・ワーナーの小説を dramatized しました。この小説自体も、アーヴィン・ウェルシュの『トレインスポッティング』への答えのように感じられました。,"The wonderfully rich 'Morvern Callar' is pure punk existentialism, and Ms. Ramsey, along with her co-writer Liana Dognini, has dramatized Alan Warner's novel. The novel itself also felt like a response to Irvine Welsh's 'Trainspotting.'"
"admirers of director abel ferrara may be relieved that his latest feature , r xmas , marks a modest if encouraging return to form .",1,positive,アベル・フェッラーラ監督のファンは、最新作『R Xmas』が控えめながらも励みになる復活を遂げたことに安堵するかもしれません。,"Fans of director Abel Ferrara might feel relieved that his latest work, ""R Xmas,"" has made a modest yet encouraging comeback."
"not once in the rush to save the day did i become very involved in the proceedings ; to me , it was just a matter of ` eh . '",0,negative,一日を救うための慌ただしさの中で、私は proceedings に非常に関与することはなかった；私にとっては、ただの「うーん」という感じだった。,"In the hustle and bustle to save the day, I wasn't very involved in the proceedings; for me, it was just a feeling of ""hmm."""
an ugly-duckling tale so hideously and clumsily told it feels accidental .,0,negative,醜いアヒルの子の物語が非常に醜く、不器用に語られ、偶然のように感じる。,"The story of the ugly duckling is told in a very ugly and clumsy manner, and feels like a coincidence."
becomes a bit of a mishmash : a tearjerker that does n't and a thriller that wo n't .,0,negative,少しごちゃごちゃになってしまう：感動的なはずがそうでなく、スリラーながらそうではない。,"It's a bit chaotic: it should be moving but isn't, and it's a thriller yet not quite that either."
could i have been more geeked when i heard that apollo 13 was going to be released in imax format ?,1,positive,アポロ13がIMAXフォーマットで公開されると聞いたとき、もっと興奮してもよかったのかもしれません。,"When I heard that Apollo 13 would be released in IMAX format, I could have been more excited."
"this is a very ambitious project for a fairly inexperienced filmmaker , but good actors , good poetry and good music help sustain it .",1,positive,これは、あまり経験のない映画製作者にとって非常に野心的なプロジェクトですが、良い俳優、良い詩、そして良い音楽がそれを支えています。,"This is a very ambitious project for a filmmaker with little experience, but it is supported by good actors, good poetry, and good music."
"more successful at relating history than in creating an emotionally complex , dramatically satisfying heroine",0,negative,歴史を伝えることには成功しているが、感情的に複雑で劇的に満足のいくヒロインを創造することには成功していない。,"While they have succeeded in conveying history, they have not succeeded in creating emotionally complex and dramatically satisfying heroines."
cho 's timing is priceless .,1,positive,チョのタイミングは貴重だ。,Cho's timing is precious.
criminal conspiracies and true romances move so easily across racial and cultural lines in the film that it makes my big fat greek wedding look like an apartheid drama .,1,positive,犯罪の陰謀や真実の恋愛が映画の中で人種や文化の境界を簡単に超えているので、私のビッグ・ファット・ギリシャ・ウェディングがアパルトヘイトのドラマのように見える。,"Because the conspiracies of crime and true love easily transcend racial and cultural boundaries in movies, my Big Fat Greek Wedding looks like a drama of apartheid."
there 's something to be said for a studio-produced film that never bothers to hand viewers a suitcase full of easy answers .,1,positive,簡単な答えを詰め込んだスーツケースを観客に手渡すことを気にしないスタジオ制作の映画には、何か言えることがある。,There is something to be said about a studio-produced film that does not hesitate to hand the audience a suitcase filled with easy answers.
what elevates the movie above the run-of-the-mill singles blender is its surreal sense of humor and technological finish .,1,positive,その映画をありふれたシングルブレンダーから引き上げるのは、シュールなユーモアと技術的な仕上がりです。,What elevates the movie from an ordinary single blender is its surreal humor and technical finesse.
nicholson 's understated performance is wonderful .,1,positive,ニコルソンの控えめな演技は素晴らしいです。,Nicholson's understated performance is wonderful.
"the filmmakers know how to please the eye , but it is not always the prettiest pictures that tell the best story .",1,positive,映画製作者は目を楽しませる方法を知っていますが、最も美しい絵が最良の物語を語るわけではありません。,"Filmmakers know how to delight the eyes, but the most beautiful images do not always tell the best stories."
"it 's unfortunate that wallace , who wrote gibson 's braveheart as well as the recent pearl harbor , has such an irrepressible passion for sappy situations and dialogue .",0,negative,ワレスはギブソンの「ブレイブハート」や最近の「パールハーバー」を書いたにもかかわらず、そうした感傷的な状況と対話に対して抑えきれない情熱を持っているのは残念です。,"It is unfortunate that Wallace, despite having written Gibson's ""Braveheart"" and the recent ""Pearl Harbor,"" has an uncontrollable passion for such sentimental situations and dialogues."
"jackson shamefully strolls through this mess with a smug grin , inexplicably wearing a kilt and carrying a bag of golf clubs over one shoulder .",0,negative,ジャクソンはこの混乱を恥ずかしそうに歩き回り、得意げな笑みを浮かべて、不可解にキルトを着て片肩にゴルフクラブのバッグをぶら下げている。,"Jackson walks around this chaos with a shy demeanor, wearing a proud smile, inexplicably dressed in a quilt and dangling a golf club bag from one shoulder."
"... a fascinating curiosity piece -- fascinating , that is , for about ten minutes .",0,negative,... 魅力的な好奇心の作品 — 魅力的なのは、約10分間だけです。,... A captivating work of curiosity — it is captivating for just about 10 minutes.
over and over again .,0,negative,何度も何度も。,Again and again.
nolan proves that he can cross swords with the best of them and helm a more traditionally plotted popcorn thriller while surrendering little of his intellectual rigor or creative composure .,1,positive,ノーランは、自身が最高の相手と剣を交えることができることを証明し、伝統的なプロットのポップコーンスリラーを指揮しながら、知的厳密さや創造的な冷静さをほとんど失うことなく実現しています。,"Nolan proves that he can engage in swordplay with the best opponents while directing a traditional plot popcorn thriller, achieving this with little loss of intellectual rigor or creative calmness."
"this bond film goes off the beaten path , not necessarily for the better .",0,negative,このボンド映画は、必ずしも良い方向ではないが、従来の道から外れた。,"This Bond film has deviated from the traditional path, though not necessarily in a good way."
... its solemn pretension prevents us from sharing the awe in which it holds itself .,0,negative,...その厳粛な気取っている態度が、私たちがそれ自身に抱く畏敬の念を共有することを妨げています。,"...that solemn, pretentious attitude hinders us from sharing the awe we hold for ourselves."
the drama discloses almost nothing .,0,negative,そのドラマはほとんど何も明らかにしない。,That drama reveals almost nothing.
"a sham construct based on theory , sleight-of-hand , and ill-wrought hypothesis .",0,negative,理論、手品、そして未熟な仮説に基づく欺瞞的な構造。,"Theory, magic, and a deceptive structure based on immature hypotheses."
isabelle huppert excels as the enigmatic mika and anna mouglalis is a stunning new young talent in one of chabrol 's most intense psychological mysteries .,1,positive,イザベル・ユペールは謎めいたミカとして卓越しており、アンナ・ムグラリスはシャブロルの最も intenseな心理的ミステリーの一つで素晴らしい新しい若手の才能を見せています。,"Isabelle Huppert excels as the enigmatic Mika, and Anna Mouglalis showcases a wonderful new young talent in one of Chabrol's most intense psychological mysteries."
"like its parade of predecessors , this halloween is a gory slash-fest .",1,positive,前の作品と同様に、今年のハロウィンは血まみれのスラッシュフェストです。,"Like the previous work, this year's Halloween is a blood-soaked slasher fest."
perhaps the best sports movie i 've ever seen .,1,positive,今まで見た中で、おそらく最高のスポーツ映画です。,Probably the best sports movie I've ever seen.
this pathetic junk is barely an hour long .,0,negative,この情けないゴミは、わずか1時間しかありません。,This pathetic garbage only has one hour left.
"ou 've got to love a disney pic with as little cleavage as this one has , and a heroine as feisty and principled as jane .",1,positive,この映画は、こんなに肌の露出が少ないディズニー作品を愛するべきだし、ジェーンのように活発で原則を持ったヒロインがいるのも魅力的だ。,"This movie should be loved for having such little skin exposure compared to other Disney works, and it's also appealing to have a lively and principled heroine like Jane."
"this is a gorgeous film - vivid with color , music and life .",1,positive,これは美しい映画です - 色、音楽、そして生命にあふれています。,"This is a beautiful movie - full of color, music, and life."
playing a role of almost bergmanesque intensity ... bisset is both convincing and radiant .,1,positive,ほぼベルイマン的な強 intensity を持つ役割を演じている ... ビセットは説得力があり、輝いている。,He plays a role with almost Bergman-like intensity... Bisset is persuasive and brilliant.
the trappings of i spy are so familiar you might as well be watching a rerun .,0,negative,「アイ・スパイ」の特徴は非常に馴染み深く、再放送を見ているかのようです。,"The characteristics of ""I Spy"" are very familiar, as if I am watching a rerun."
it treats ana 's journey with honesty that is tragically rare in the depiction of young women in film .,1,positive,それは、映画における若い女性の描写において悲劇的に希少な正直さで、アナの旅を扱っています。,It deals with Anna's journey with a tragically rare honesty in the depiction of young women in film.
leigh makes these lives count .,1,positive,レイはこれらの人生を大切にします。,Ray cherishes these lives.
"ambitious , unsettling psychodrama that takes full , chilling advantage of its rough-around-the-edges , low-budget constraints .",1,positive,野心的で不穏なサイコドラマで、荒削りで低予算の制約を完全に、ぞっとするほど活かしています。,It is an ambitious and unsettling psychological drama that fully and chillingly makes use of its rough and low-budget constraints.
"the woodman seems to have directly influenced this girl-meets-girl love story , but even more reassuring is how its makers actually seem to understand what made allen 's romantic comedies so pertinent and enduring .",1,positive,ウッドマンはこのガール・ミーツ・ガールのラブストーリーに直接影響を与えているようですが、さらに安心できるのは、その製作者たちがアレンのロマンティックコメディがなぜそんなに重要で永続的であるのかを実際に理解しているように見えることです。,"It seems that Woodman has a direct influence on this girl-meets-girl love story, but what is even more reassuring is that the creators appear to actually understand why Allen's romantic comedies are so important and enduring."
i could n't recommend this film more .,1,positive,この映画をこれ以上お勧めすることはできません。,I cannot recommend this movie enough.
"an inexperienced director , mehta has much to learn .",0,negative,経験の浅い監督であるメータには、学ぶべきことがたくさんある。,"The inexperienced director, Mehta, has much to learn."
"you can taste it , but there 's no fizz .",0,negative,味わうことはできるが、泡はない。,"You can taste it, but there are no bubbles."
a reworking of die hard and cliffhanger but it 's nowhere near as exciting as either .,0,negative,『ダイ・ハード』と『クリフハンガー』のリメイクですが、どちらにも全く及ばないほどの興奮しかありません。,"The remakes of ""Die Hard"" and ""Cliffhanger"" can only generate excitement that doesn't even come close to the originals."
"a moving tale of love and destruction in unexpected places , unexamined lives .",1,positive,予期しない場所での愛と破壊の感動的な物語、検証されない人生。,"An emotional story of love and destruction in unexpected places, an unverified life."
it has more than a few moments that are insightful enough to be fondly remembered in the endlessly challenging maze of moviegoing .,1,positive,映画鑑賞の終わりのない迷路の中で、愛情を持って思い出されるほど洞察に満ちた瞬間がいくつかあります。,"In the never-ending maze of watching movies, there are several insightful moments that are fondly remembered."
why ?,0,negative,なぜですか？,Why is that?
and that is where ararat went astray .,0,negative,そして、そこがアララトの道を外れたところです。,And that is where it diverges from the path of Ararat.
vincent gallo is right at home in this french shocker playing his usual bad boy weirdo role .,1,positive,ヴィンセント・ギャロは、このフランスの衝撃作でいつもの悪役風変わりな役割を演じており、まるで自分の家にいるかのようです。,"Vincent Gallo plays a quirky villain in this shocking French film, as if he is right at home."
"clockstoppers is one of those crazy , mixed-up films that does n't know what it wants to be when it grows up .",0,negative,クロックストップパーズは、大人になったときに何になりたいのかわからない、混乱したクレイジーな映画の一つです。,"Clockstopper is one of those crazy, confusing movies that doesn’t quite know what it wants to be when it grows up."
"sandra bullock , despite downplaying her good looks , carries a little too much ai n't - she-cute baggage into her lead role as a troubled and determined homicide cop to quite pull off the heavy stuff .",0,negative,サンドラ・ブロックは、自身の美しさを控えめに表現しているにもかかわらず、トラブルを抱えた決意に満ちた殺人捜査官の主役を演じるには、少し過剰な「かわいい」要素を持ちすぎているため、重厚な内容をうまくこなすことができていない。,"Sandra Bullock, despite modestly expressing her beauty, has a bit too much of an excessive ""cute"" element to convincingly portray the role of a determined murder investigator with troubled resolve, which makes it hard for her to handle the heavy content effectively."
it 's mostly a pleasure to watch .,1,positive,見るのは主に楽しみです。,Watching is mainly for enjoyment.
its spirit of iconoclastic abandon -- however canned -- makes for unexpectedly giddy viewing .,1,positive,それの偶像破壊的な放縦の精神は、たとえ作り物であっても、予想外に気分が高揚する視聴体験をもたらします。,"The spirit of that iconoclastic indulgence, even if artificial, brings an unexpectedly uplifting viewing experience."
"a kilted jackson is an unsettling sight , and indicative of his , if you will , out-of-kilter character , who rambles aimlessly through ill-conceived action pieces .",0,negative,キルトを身に着けたジャクソンは不気味な光景であり、彼の常識外れの性格を示しています。彼は、考えなしに作られたアクションシーンをさまようことになります。,"Jackson, wearing a quilt, presents a creepy sight that reflects his unconventional character. He will wander through action scenes created thoughtlessly."
i did n't find much fascination in the swinging .,0,negative,私はブランコにあまり魅力を感じませんでした。,I didn't find the swing very appealing.
this is no `` waterboy ! '',0,negative,これは「ウォーターボーイ」ではない！,"This is not a ""Waterboy""!"
"but the nerve-raked acting , the crackle of lines , the impressive stagings of hardware , make for some robust and scary entertainment .",1,positive,しかし、神経を逆なでする演技、セリフのひび割れ、印象的な演出のハードウェアは、力強く恐怖を与えるエンターテインメントを作り出しています。,"However, performances that go against one's nerves, cracked lines, and impressive hardware in direction create powerful and terrifying entertainment."
baby-faced renner is eerily convincing as this bland blank of a man with unimaginable demons within .,1,positive,赤ちゃんのような顔のレンナーは、想像を絶する悪魔を抱えたこの無味乾燥な男として、ぞっとするほど説得力があります。,"Renner, with a face like a baby, is chillingly convincing as this bland man who harbors unimaginable evil."
the kind of primal storytelling that george lucas can only dream of .,1,positive,ジョージ・ルーカスが夢見ることしかできないような原始的なストーリーテリング。,A primitive form of storytelling that George Lucas can only dream of.
"uplifting as only a document of the worst possibilities of mankind can be , and among the best films of the year .",1,positive,人類の最悪の可能性を示す文書としてのみ高揚感を与えるものであり、今年のベスト映画の中の一つ。,"It only evokes excitement as a document that shows humanity's worst possibilities, and it is one of the best films of the year."
the irwins ' scenes are fascinating ; the movie as a whole is cheap junk and an insult to their death-defying efforts .,0,negative,アーウィン家のシーンは魅力的ですが、映画全体は安っぽいゴミであり、彼らの死をかけた努力に対する侮辱です。,"The scenes of the Irwin family are captivating, but the overall movie is cheap rubbish and an insult to their efforts that risked their lives."
