text,label,label_text,translation,back_translation
"if the tuxedo actually were a suit , it would fit chan like a $ 99 bargain-basement special .",0,negative,"Si le smoking était réellement un costume, il irait à Chan comme une affaire à 99 $ dans un magasin de charité.","If the tuxedo were really a suit, it would suit Chan like a $99 deal at a thrift store."
"as quiet , patient and tenacious as mr. lopez himself , who approaches his difficult , endless work with remarkable serenity and discipline .",1,positive,"aussi calme, patient et tenace que M. Lopez lui-même, qui aborde son travail difficile et sans fin avec une sérénité et une discipline remarquables.","as calm, patient, and tenacious as Mr. Lopez himself, who approaches his difficult and endless work with remarkable serenity and discipline."
final verdict : you 've seen it all before .,0,negative,verdict final : vous l'avez déjà vu auparavant.,final verdict: you have seen it before.
"blue crush follows the formula , but throws in too many conflicts to keep the story compelling .",0,negative,"Blue Crush suit la formule, mais ajoute trop de conflits pour maintenir l'histoire captivante.",Blue Crush follows the formula but adds too many conflicts to keep the story engaging.
you ... get a sense of good intentions derailed by a failure to seek and strike just the right tone .,0,negative,vous ... ressentez de bonnes intentions déraillées par un échec à trouver et à adopter le ton juste.,you ... feel good intentions derailed by a failure to find and adopt the right tone.
"a slick , engrossing melodrama .",1,positive,un mélodrame accrocheur et lisse.,a catchy and smooth melodrama.
a wretched movie that reduces the second world war to one man 's quest to find an old flame .,0,negative,un film misérable qui réduit la seconde guerre mondiale à la quête d'un homme pour retrouver un ancien amour.,A miserable film that reduces World War II to a man's quest to find an old love.
"will undoubtedly play well in european markets , where mr. besson is a brand name , and in asia , where ms. shu is an institution , but american audiences will probably find it familiar and insufficiently cathartic .",0,negative,"jouera sans aucun doute bien sur les marchés européens, où M. Besson est une marque reconnue, et en Asie, où Mme Shu est une institution, mais les audiences américaines trouveront probablement cela familier et peu satisfaisant sur le plan cathartique.","will undoubtedly perform well in the European markets, where Mr. Besson is a recognized brand, and in Asia, where Ms. Shu is an institution, but American audiences will likely find it familiar and less satisfying in terms of catharsis."
lacks the inspiration of the original and has a bloated plot that stretches the running time about 10 minutes past a child 's interest and an adult 's patience .,0,negative,manque de l'inspiration de l'original et a un scénario gonflé qui prolonge la durée d'exécution d'environ 10 minutes au-delà de l'intérêt d'un enfant et de la patience d'un adulte.,lacks the inspiration of the original and has an inflated plot that extends the runtime by about 10 minutes beyond a child's interest and an adult's patience.
the santa clause 2 proves itself a more streamlined and thought out encounter than the original could ever have hoped to be .,1,positive,Le Santa Clause 2 s'avère être une rencontre plus fluide et réfléchie que ce que l'original aurait jamais pu espérer être.,The Santa Clause 2 turns out to be a more fluid and thoughtful encounter than what the original could have ever hoped to be.
"the film is moody , oozing , chilling and heart-warming all at once ... a twisting , unpredictable , cat-and-mouse thriller .",1,positive,"le film est mélancolique, débordant, glaçant et réconfortant à la fois... un thriller à rebondissements, imprévisible, de chat et de souris.","The film is melancholic, overflowing, chilling, and comforting at the same time... a thriller with twists, unpredictable, of cat and mouse."
too bad .,0,negative,dommage.,too bad.
"a strong first act and absolutely , inescapably gorgeous , skyscraper-trapeze motion of the amazing spider-man .",1,positive,"un premier acte fort et absolument, inévitablement magnifique, mouvement de gratte-ciel-trapéze de l'incroyable spider-man.","a first powerful act that is absolutely, inevitably magnificent, a skyscraper trapeze movement of the incredible spider-man."
gooding offers a desperately ingratiating performance .,0,negative,Gooding offre une performance désespérément flatteuse.,Gooding delivers a desperately flattering performance.
a well-intentioned effort that 's still too burdened by the actor 's offbeat sensibilities for the earnest emotional core to emerge with any degree of accessibility .,0,negative,un effort bien intentionné qui est encore trop alourdi par les sensibilités excentriques de l'acteur pour que le noyau émotionnel sincère émerge avec un degré d'accessibilité quelconque.,A well-intentioned effort that is still too weighed down by the actor's eccentric sensibilities for the sincere emotional core to emerge with any degree of accessibility.
a fun ride .,1,positive,une balade amusante.,a fun walk.
an edgy thriller that delivers a surprising punch .,1,positive,un thriller audacieux qui délivre un coup surprenant.,A bold thriller that delivers a surprising blow.
` what 's the russian word for wow !? ',1,positive,Quel est le mot russe pour « wow » ?,"What is the Russian word for ""wow""?"
otto-sallies has a real filmmaker 's eye .,1,positive,otto-sallies a l'œil d'un vrai cinéaste.,otto-sallies has the eye of a true filmmaker.
lurid and less than lucid work .,0,negative,travail luride et moins que lucide.,sleazy work and less than lucid.
with its parade of almost perpetually wasted characters ... margarita feels like a hazy high that takes too long to shake .,0,negative,Avec sa parade de personnages presque constamment ivres ... Margarita a l'impression d'un high brumeux qui met trop de temps à s'estomper.,With its parade of almost constantly drunk characters ... Margarita feels like a hazy high that takes too long to fade away.
"i could just feel the screenwriter at every moment ` tap , tap , tap , tap , tapping away ' on this screenplay .",0,negative,"Je pouvais juste sentir le scénariste à chaque instant ""tap, tap, tap, tap, tapant"" sur ce scénario.","I could just feel the writer at every moment ""tap, tap, tap, tap, tapping"" on that script."
"overall , cletis tout is a winning comedy that excites the imagination and tickles the funny bone .",1,positive,"Dans l'ensemble, Cletis Tout est une comédie gagnante qui excite l'imagination et chatouille l'humour.","Overall, Cletis Tout is a winning comedy that excites the imagination and tickles the humor."
you live the mood rather than savour the story .,1,positive,tu vis l'ambiance plutôt que de savourer l'histoire.,You experience the atmosphere rather than savoring the story.
the movie is so thoughtlessly assembled .,1,positive,le film est si négligemment assemblé.,the film is so carelessly assembled.
"some body is a shaky , uncertain film that nevertheless touches a few raw nerves .",1,positive,"""Some Body"" est un film tremblant et incertain qui touche néanmoins quelques nerfs à vif.","""Some Body"" is a trembling and uncertain film that nonetheless touches on a few raw nerves."
"it 's a very sincere work , but it would be better as a diary or documentary .",1,positive,"c'est un travail très sincère, mais cela serait mieux en tant que journal intime ou documentaire.","It's a very sincere work, but it would be better as a diary or documentary."
"while american adobo has its heart -lrb- and its palate -rrb- in the right place , its brain is a little scattered -- ditsy , even .",0,negative,"Bien que l'adobo américain ait son cœur - (et son palais) - au bon endroit, son esprit est un peu dispersé - même un peu étourdi.","Although American adobo has its heart - (and its palate) - in the right place, its spirit is a bit scattered - even a little dizzy."
"unfolds with such a wallop of you-are-there immediacy that when the bullets start to fly , your first instinct is to duck .",1,positive,"se déroule avec un tel impact d'immédiateté que lorsque les balles commencent à voler, votre premier instinct est de vous baisser.","takes place with such an immediate impact that when the bullets begin to fly, your first instinct is to duck."
and it 's a lousy one at that .,0,negative,et c'est une mauvaise expérience en plus.,and it's a bad experience on top of that.
it 's not too fast and not too slow .,1,positive,ce n'est ni trop rapide ni trop lent.,it's neither too fast nor too slow.
"it 's an entertaining movie , and the effects , boosted to the size of a downtown hotel , will all but take you to outer space .",1,positive,"c'est un film divertissant, et les effets, amplifiés à la taille d'un hôtel du centre-ville, vous emmèneront presque dans l'espace.","It's an entertaining movie, and the effects, amplified to the size of a downtown hotel, will almost take you into space."
"it is as uncompromising as it is nonjudgmental , and makes clear that a prostitute can be as lonely and needy as any of the clients .",1,positive,"Il est aussi intransigeant qu'il est non porteur de jugement, et il est clair qu'une prostituée peut être aussi seule et dans le besoin que n'importe lequel des clients.","He is as uncompromising as he is non-judgmental, and it is clear that a prostitute can be just as lonely and in need as any of the clients."
compellingly watchable .,1,positive,irrésistiblement regardable.,irresistibly watchable.
"despite some comic sparks , welcome to collinwood never catches fire .",0,negative,"malgré quelques éclats comiques, bienvenue à collinwood n'attrape jamais le feu.","Despite a few comic bursts, Welcome to Collinwood never catches fire."
"though jackson does n't always succeed in integrating the characters in the foreground into the extraordinarily rich landscape , it must be said that he is an imaginative filmmaker who can see the forest for the trees .",1,positive,"Bien que Jackson ne réussisse pas toujours à intégrer les personnages au premier plan dans le paysage extraordinairement riche, il faut dire que c'est un cinéaste imaginatif qui sait voir la forêt au milieu des arbres.","Although Jackson does not always succeed in integrating the foreground characters into the extraordinarily rich landscape, it must be said that he is an imaginative filmmaker who knows how to see the forest among the trees."
"not only does spider-man deliver , but i suspect it might deliver again and again .",1,positive,"Non seulement Spider-Man répond à ses promesses, mais je soupçonne qu'il pourrait encore livrer et encore.","Not only does Spider-Man deliver on his promises, but I suspect he could deliver even more."
it 's worth taking the kids to .,1,positive,ça vaut la peine d'emmener les enfants à.,It's worth taking the kids to.
"without shakespeare 's eloquent language , the update is dreary and sluggish .",0,negative,"Sans le langage éloquent de Shakespeare, la mise à jour est morne et lente.","Without the eloquent language of Shakespeare, the update is dreary and slow."
"dense , exhilarating documentary .",1,positive,documentaire dense et exaltant.,dense and exhilarating documentary.
"... feels as if -lrb- there 's -rrb- a choke leash around your neck so director nick cassavetes can give it a good , hard yank whenever he wants you to feel something .",0,negative,... on a l'impression qu'il y a une laisse autour de votre cou pour que le réalisateur Nick Cassavetes puisse tirer dessus fortement chaque fois qu'il veut que vous ressentiez quelque chose.,... it feels like there's a leash around your neck so that director Nick Cassavetes can pull on it hard whenever he wants you to feel something.
poignant if familiar story of a young person suspended between two cultures .,1,positive,un récit poignant mais familier d'un jeune suspendu entre deux cultures.,a poignant yet familiar story of a young person suspended between two cultures.
"methodical , measured , and gently tedious in its comedy , secret ballot is a purposefully reductive movie -- which may be why it 's so successful at lodging itself in the brain .",1,positive,"méthodique, mesuré et doucement fastidieux dans sa comédie, vote secret est un film délibérément réducteur - ce qui peut expliquer pourquoi il parvient si bien à s'installer dans l'esprit.","Methodical, measured, and gently tedious in its comedy, Secret Vote is a deliberately reductive film - which may explain why it manages so well to settle in the mind."
"though a touch too arthouse 101 in its poetic symbolism , heaven proves to be a good match of the sensibilities of two directors .",1,positive,"Bien que cela soit un peu trop arthouse 101 dans son symbolisme poétique, ""Heaven"" s'avère être un bon accord avec les sensibilités de deux réalisateurs.","Although it is a bit too arthouse 101 in its poetic symbolism, ""Heaven"" turns out to be a good match for the sensibilities of two directors."
superbly photographed and staged by mendes with a series of riveting set pieces the likes of which mainstream audiences have rarely seen .,1,positive,magnifiquement photographié et mis en scène par Mendes avec une série de scènes fascinantes comme le public mainstream en a rarement vu.,Magnifically photographed and staged by Mendes with a series of fascinating scenes that mainstream audiences have rarely seen.
a metaphor for a modern-day urban china searching for its identity .,1,positive,une métaphore pour une Chine urbaine moderne à la recherche de son identité.,a metaphor for a modern urban China searching for its identity.
"it 's a square , sentimental drama that satisfies , as comfort food often can .",1,positive,"C'est un drame sentimental carré qui satisfait, comme la nourriture réconfortante peut souvent le faire.","It's a square sentimental drama that satisfies, much like comfort food often can."
"the wonderfully lush morvern callar is pure punk existentialism , and ms. ramsay and her co-writer , liana dognini , have dramatized the alan warner novel , which itself felt like an answer to irvine welsh 's book trainspotting .",1,positive,"le merveilleusement luxuriant morvern callar est un pur existentialisme punk, et mademoiselle ramsay et sa co-auteur, liana dognini, ont dramatisé le roman d'alan warner, qui lui-même semblait être une réponse au livre trainspotting d'irvine welsh.","The wonderfully lush Morvern Callar is pure punk existentialism, and Miss Ramsay and her co-author, Liana Dognini, have dramatized the novel by Alan Warner, which itself seemed to be a response to Irvine Welsh's book Trainspotting."
"admirers of director abel ferrara may be relieved that his latest feature , r xmas , marks a modest if encouraging return to form .",1,positive,"Les admirateurs du réalisateur Abel Ferrara peuvent être soulagés que son dernier film, R Xmas, marque un retour modeste mais encourageant au sommet.","Fans of director Abel Ferrara can be relieved that his latest film, R Xmas, marks a modest but encouraging return to form."
"not once in the rush to save the day did i become very involved in the proceedings ; to me , it was just a matter of ` eh . '",0,negative,"Pas une seule fois, dans la précipitation pour sauver la situation, je ne me suis vraiment impliqué dans les événements ; pour moi, c'était juste une question de « eh ».","Not a single time, in the rush to save the situation, did I really get involved in the events; for me, it was just a matter of ""eh."""
an ugly-duckling tale so hideously and clumsily told it feels accidental .,0,negative,un conte du cygne laid si hideusement et malhabilement raconté qu'il semble accidentel.,a tale of the ugly duckling so hideously and clumsily told that it seems accidental.
becomes a bit of a mishmash : a tearjerker that does n't and a thriller that wo n't .,0,negative,devenait un peu un mélange : un drame larmoyant qui ne l'est pas et un thriller qui ne le sera pas.,became a bit of a mix: a tear-jerking drama that isn't and a thriller that won't be.
could i have been more geeked when i heard that apollo 13 was going to be released in imax format ?,1,positive,aurais-je pu être plus excité en entendant que Apollo 13 allait être diffusé en format IMAX ?,Could I have been more excited to hear that Apollo 13 was going to be released in IMAX format?
"this is a very ambitious project for a fairly inexperienced filmmaker , but good actors , good poetry and good music help sustain it .",1,positive,"c'est un projet très ambitieux pour un réalisateur relativement inexpérimenté, mais de bons acteurs, une bonne poésie et une bonne musique aident à le soutenir.","It's a very ambitious project for a relatively inexperienced director, but good actors, good poetry, and good music help support it."
"more successful at relating history than in creating an emotionally complex , dramatically satisfying heroine",0,negative,plus réussi à relater l'histoire que dans la création d'une héroïne émotionnellement complexe et dramatiquement satisfaisante.,more successful in conveying the story than in creating an emotionally complex and dramatically satisfying heroine.
cho 's timing is priceless .,1,positive,le timing de Cho est inestimable.,Cho's timing is invaluable.
criminal conspiracies and true romances move so easily across racial and cultural lines in the film that it makes my big fat greek wedding look like an apartheid drama .,1,positive,Les conspirations criminelles et les vraies romances traversent si facilement les lignes raciales et culturelles dans le film que cela fait paraître mon gros mariage grec comme un drame d'apartheid.,"Criminal conspiracies and true romances easily cross racial and cultural lines in the film, making my big fat Greek wedding seem like an apartheid drama."
there 's something to be said for a studio-produced film that never bothers to hand viewers a suitcase full of easy answers .,1,positive,Il y a quelque chose à dire sur un film produit en studio qui ne prend jamais la peine de donner aux spectateurs une valise pleine de réponses faciles.,There is something to say about a studio-produced film that never takes the trouble to give the audience a suitcase full of easy answers.
what elevates the movie above the run-of-the-mill singles blender is its surreal sense of humor and technological finish .,1,positive,"Ce qui élève le film au-dessus des comédies romantiques ordinaires, c'est son sens de l'humour surréaliste et sa finition technologique.",What elevates the film above ordinary romantic comedies is its sense of surreal humor and its technological polish.
nicholson 's understated performance is wonderful .,1,positive,La performance discrète de Nicholson est magnifique.,Nicholson's understated performance is magnificent.
"the filmmakers know how to please the eye , but it is not always the prettiest pictures that tell the best story .",1,positive,"Les cinéastes savent comment plaire à l'œil, mais ce ne sont pas toujours les plus belles images qui racontent la meilleure histoire.","Filmmakers know how to please the eye, but it’s not always the most beautiful images that tell the best story."
"it 's unfortunate that wallace , who wrote gibson 's braveheart as well as the recent pearl harbor , has such an irrepressible passion for sappy situations and dialogue .",0,negative,"Il est dommage que Wallace, qui a écrit Braveheart de Gibson ainsi que le récent Pearl Harbor, ait une telle passion irrépressible pour les situations et dialogues clichés.","It is a pity that Wallace, who wrote Gibson's Braveheart as well as the recent Pearl Harbor, has such an unrestrained passion for clichéd situations and dialogues."
"jackson shamefully strolls through this mess with a smug grin , inexplicably wearing a kilt and carrying a bag of golf clubs over one shoulder .",0,negative,"Jackson se promène honteusement dans ce désordre avec un sourire suffisant, inexplicablement vêtu d'un kilt et portant un sac de clubs de golf sur une épaule.","Jackson walks shamefully through this mess with a self-satisfied smile, inexplicably wearing a kilt and carrying a golf bag over one shoulder."
"... a fascinating curiosity piece -- fascinating , that is , for about ten minutes .",0,negative,"... une pièce de curiosité fascinante -- fascinante, c'est-à-dire, pendant environ dix minutes.","... a piece of fascinating curiosity -- fascinating, that is, for about ten minutes."
over and over again .,0,negative,encore et encore.,again and again.
nolan proves that he can cross swords with the best of them and helm a more traditionally plotted popcorn thriller while surrendering little of his intellectual rigor or creative composure .,1,positive,Nolan prouve qu'il peut rivaliser avec les meilleurs et diriger un thriller popcorn au scénario plus traditionnel tout en renonçant à peu de son rigor intellectuel ou de sa maîtrise créative.,Nolan proves that he can compete with the best and direct a popcorn thriller with a more traditional script while sacrificing little of his intellectual rigor or creative mastery.
"this bond film goes off the beaten path , not necessarily for the better .",0,negative,"ce film de Bond s'écarte des sentiers battus, pas nécessairement pour le mieux.","This Bond film deviates from the beaten path, not necessarily for the better."
... its solemn pretension prevents us from sharing the awe in which it holds itself .,0,negative,... sa prétention solennelle nous empêche de partager le respect dans lequel elle se tient.,... her solemn pretension prevents us from sharing the respect in which she holds herself.
the drama discloses almost nothing .,0,negative,le drame ne révèle presque rien.,The drama reveals almost nothing.
"a sham construct based on theory , sleight-of-hand , and ill-wrought hypothesis .",0,negative,"une construction trompeuse basée sur la théorie, des tours de main et des hypothèses mal conçues.","a misleading construction based on theory, sleight of hand, and poorly designed assumptions."
isabelle huppert excels as the enigmatic mika and anna mouglalis is a stunning new young talent in one of chabrol 's most intense psychological mysteries .,1,positive,Isabelle Huppert excelle dans le rôle énigmatique de Mika et Anna Mouglalis est un nouveau talent jeune et impressionnant dans l'un des mystères psychologiques les plus intenses de Chabrol.,"Isabelle Huppert excels in the enigmatic role of Mika, and Anna Mouglalis is a young and impressive new talent in one of Chabrol's most intense psychological mysteries."
"like its parade of predecessors , this halloween is a gory slash-fest .",1,positive,"Comme son défilé de prédécesseurs, ce Halloween est un festin de sang.","Like its parade of predecessors, this Halloween is a feast of blood."
perhaps the best sports movie i 've ever seen .,1,positive,peut-être le meilleur film de sport que j'ai jamais vu.,maybe the best sports movie I have ever seen.
this pathetic junk is barely an hour long .,0,negative,ce déchet pathétique dure à peine une heure.,this pathetic waste barely lasts an hour.
"ou 've got to love a disney pic with as little cleavage as this one has , and a heroine as feisty and principled as jane .",1,positive,"Vous devez aimer un film Disney avec aussi peu de décolleté que celui-ci, et une héroïne aussi vive et morale que Jane.","You must love a Disney movie with as little cleavage as this one, and a heroine as lively and moral as Jane."
"this is a gorgeous film - vivid with color , music and life .",1,positive,"c'est un film magnifique - vivant de couleur, de musique et de vie.","It is a magnificent film - full of color, music, and life."
playing a role of almost bergmanesque intensity ... bisset is both convincing and radiant .,1,positive,jouant un rôle d'une intensité presque bergmanienne ... bisset est à la fois convaincante et radieuse.,playing a role of almost Bergmanian intensity ... Bisset is both convincing and radiant.
the trappings of i spy are so familiar you might as well be watching a rerun .,0,negative,les attributs de i spy sont si familiers que vous pourriez aussi bien regarder une rediffusion.,The attributes of I Spy are so familiar that you might as well be watching a rerun.
it treats ana 's journey with honesty that is tragically rare in the depiction of young women in film .,1,positive,Il traite le parcours d'Ana avec une honnêteté qui est tragiquement rare dans la représentation des jeunes femmes au cinéma.,It portrays Ana's journey with a honesty that is tragically rare in the representation of young women in cinema.
leigh makes these lives count .,1,positive,Leigh fait en sorte que ces vies comptent.,Leigh makes sure that these lives matter.
"ambitious , unsettling psychodrama that takes full , chilling advantage of its rough-around-the-edges , low-budget constraints .",1,positive,un drame psychologique ambitieux et troublant qui tire pleinement parti de ses contraintes budgétaires modestes et de son aspect brut.,An ambitious and unsettling psychological drama that makes full use of its modest budget constraints and its raw aspect.
"the woodman seems to have directly influenced this girl-meets-girl love story , but even more reassuring is how its makers actually seem to understand what made allen 's romantic comedies so pertinent and enduring .",1,positive,"Le bûcheron semble avoir directement influencé cette histoire d'amour entre filles, mais ce qui est encore plus rassurant, c'est que ses créateurs semblent réellement comprendre ce qui a rendu les comédies romantiques d'Allen si pertinentes et durables.","The lumberjack seems to have directly influenced this love story between girls, but what is even more reassuring is that its creators genuinely seem to understand what has made Allen's romantic comedies so relevant and enduring."
i could n't recommend this film more .,1,positive,Je ne pourrais pas recommander ce film davantage.,I could not recommend this movie any more.
"an inexperienced director , mehta has much to learn .",0,negative,"un directeur inexpérimenté, Mehta a beaucoup à apprendre.","an inexperienced director, Mehta has a lot to learn."
"you can taste it , but there 's no fizz .",0,negative,"tu peux le goûter, mais il n'y a pas de pétillant.","You can taste it, but there is no fizz."
a reworking of die hard and cliffhanger but it 's nowhere near as exciting as either .,0,negative,une réécriture de Die Hard et Cliffhanger mais ce n'est pas aussi excitant que l'un ou l'autre.,a rewrite of Die Hard and Cliffhanger but it is not as exciting as either.
"a moving tale of love and destruction in unexpected places , unexamined lives .",1,positive,"une histoire émouvante d'amour et de destruction dans des endroits inattendus, des vies inexplorées.","a touching story of love and destruction in unexpected places, unexplored lives."
it has more than a few moments that are insightful enough to be fondly remembered in the endlessly challenging maze of moviegoing .,1,positive,Il y a plus que quelques moments qui sont assez éclairants pour être doucement mémorisés dans le labyrinthe sans fin du cinéma.,There are more than a few moments that are quite illuminating to be gently remembered in the infinite maze of cinema.
why ?,0,negative,Pourquoi ?,Why?
and that is where ararat went astray .,0,negative,et c'est là qu'Arménie s'est égarée.,And that's where Armenia went astray.
vincent gallo is right at home in this french shocker playing his usual bad boy weirdo role .,1,positive,"Vincent Gallo est chez lui dans ce film choc français, jouant son rôle habituel de garçon mauvais et étrange.","Vincent Gallo is at home in this shocking French film, playing his usual role of a bad and strange boy."
"clockstoppers is one of those crazy , mixed-up films that does n't know what it wants to be when it grows up .",0,negative,Clockstoppers est l'un de ces films fous et mélangés qui ne sait pas ce qu'il veut être en grandissant.,"Clockstoppers is one of those crazy, mixed-up films that doesn't know what it wants to be as it grows up."
"sandra bullock , despite downplaying her good looks , carries a little too much ai n't - she-cute baggage into her lead role as a troubled and determined homicide cop to quite pull off the heavy stuff .",0,negative,"Sandra Bullock, malgré le fait de minimiser sa beauté, porte un peu trop de bagages « n'est-elle pas mignonne » dans son rôle principal de détective homicide troublée et déterminée pour réussir à gérer les choses sérieuses.","Sandra Bullock, despite downplaying her beauty, carries a bit too much baggage of ""isn't she cute"" in her lead role as a troubled and determined homicide detective trying to handle serious matters."
it 's mostly a pleasure to watch .,1,positive,C'est principalement un plaisir à regarder.,It is mainly a pleasure to watch.
its spirit of iconoclastic abandon -- however canned -- makes for unexpectedly giddy viewing .,1,positive,son esprit d'abandon iconoclaste -- aussi formaté soit-il -- rend le visionnage de manière inattendue réjouissant.,his iconoclastic spirit of abandonment -- however formatted it may be -- makes the viewing unexpectedly delightful.
"a kilted jackson is an unsettling sight , and indicative of his , if you will , out-of-kilter character , who rambles aimlessly through ill-conceived action pieces .",0,negative,"Un Jackson en kilt est une vision troublante, et cela illustre son caractère, si vous le voulez, décalé, qui flâne sans but à travers des séquences d'action mal conçues.","A Jackson in a kilt is a disturbing sight, and it illustrates his character, if you will, quirky, meandering aimlessly through poorly designed action sequences."
i did n't find much fascination in the swinging .,0,negative,Je n'ai pas trouvé beaucoup de fascination dans les balançoires.,I did not find much fascination in the swings.
this is no `` waterboy ! '',0,negative,ce n'est pas un `` garçon d'eau ! '',"it's not a ""waterboy!"""
"but the nerve-raked acting , the crackle of lines , the impressive stagings of hardware , make for some robust and scary entertainment .",1,positive,"mais le jeu d'acteur nerveusement chargé, le crépitement des répliques, les mises en scène impressionnantes du matériel, offrent un divertissement robuste et effrayant.","But the nervously charged acting, the crackling of the lines, the impressive staging of the material, provides robust and frightening entertainment."
baby-faced renner is eerily convincing as this bland blank of a man with unimaginable demons within .,1,positive,Le Renner au visage de bébé est étrangement convaincant en tant qu'homme terne et vide avec des démons inimaginables en lui.,The baby-faced Renner is strangely convincing as a dull and empty man with unimaginable demons inside him.
the kind of primal storytelling that george lucas can only dream of .,1,positive,le genre de narration primale dont george lucas ne peut que rêver.,the kind of primal storytelling that George Lucas can only dream of.
"uplifting as only a document of the worst possibilities of mankind can be , and among the best films of the year .",1,positive,"élevant comme ne peut l'être qu'un document des pires possibilités de l'humanité, et parmi les meilleurs films de l'année.","elevating like only a document can from the worst possibilities of humanity, and among the best films of the year."
the irwins ' scenes are fascinating ; the movie as a whole is cheap junk and an insult to their death-defying efforts .,0,negative,Les scènes des Irwin sont fascinantes ; le film dans son ensemble est un sous-produit bon marché et une insulte à leurs efforts défiant la mort.,The scenes with the Irwins are fascinating; the film as a whole is a cheap knockoff and an insult to their death-defying efforts.
"it 's a frightful vanity film that , no doubt , pays off what debt miramax felt they owed to benigni .",0,negative,"c'est un film de vanité effroyable qui, sans aucun doute, rembourse la dette que miramax ressentait envers benigni.",It's a film of dreadful vanity that undoubtedly repays the debt Miramax felt towards Benigni.
"he seems to want both , but succeeds in making neither .",0,negative,"il semble vouloir les deux, mais ne réussit à en faire aucun.","He seems to want both, but fails to achieve either."
"by turns fanciful , grisly and engagingly quixotic .",1,positive,"à la fois fantaisiste, macabre et engageantement quichottesque.","both whimsical, macabre, and engagingly quixotic."
