text,label,label_text,translation,back_translation
"when her niece spontaneously dies of fright one week to the day she watched a disturbing video , a cynical journalist ( naomi watts ) travels to the pacific northwest in search of the tape 's origins and its links to a string of suicides at a horse ranch .",0,objective,"Lorsque sa nièce meurt spontanément d'effroi une semaine jusqu'au jour où elle a regardé une vidéo inquiétante, un journaliste cynique (Naomi Watts) se rend au nord-ouest du Pacifique à la recherche des origines de la bande et ses liens avec une chaîne de suicides dans un ranch à cheval.","When her niece spontaneously dies of dread a week until the day she watched a disturbing video, a cynical journalist (Naomi Watts) goes to the northwest of the Pacific in search of the origins of the band and its links with achain of suicides in a horseshoe."
"although a number of these laws have been overturned by legislatures or the courts , in the state of texas freedom fighters are still working to eliminate these absurd and unnecessary laws .",0,objective,"Bien qu'un certain nombre de ces lois aient été annulées par les législatures ou les tribunaux, dans l'État du Texas, les combattants de la liberté travaillent toujours à éliminer ces lois absurdes et inutiles.","Although a number of these laws have been canceled by the legislatures or the courts, in the state of Texas, the fighters of freedom still work to eliminate these absurd and useless laws."
"unbeknownst to the contestants , the game 's host has struck a deal with the soldiers hired to guard the money , and does not really have the player 's best interests , or even basic safety , at heart .",0,objective,"À l'insu des concurrents, l'hôte du jeu a conclu un accord avec les soldats embauchés pour garder l'argent et n'a pas vraiment le meilleur intérêt du joueur, ni même la sécurité de base, dans l'âme.","Unbeknownst to competitors, the host of the game concluded an agreement with the soldiers hired to keep the money and does not really have the best interest of the player, or even basic security, in the soul."
"the first all-cgi short to be produced by imageworks , sony pictures award-winning character animation and visual effects company , `` the chubbchubbs `` introduces the alien inhabitants of the planet glorf including meeper , its earnest but awkward hero , the singing diva , the zyzaks and the chubbchubbs .",0,objective,"Le premier All-CGI Short à produire par ImageWorks, la société d'animation et d'effets visuels primée Sony Pictures, `` The Chubbchubbs `` présente les habitants extraterrestres de la planète Glorf, y compris Meeper, son héros sérieux mais maladroit, le divine chantant Divia, Les Zyzaks et les Chubbchubbs.","The first All-CGI Short to produce by ImageWorks, the awarded animation and visual effects company Sony Pictures, `The Chubbchubbs` `presents the extraterrestrial inhabitants of the glorf planet, including Meeper, its serious but clumsy hero,The divine singing Divia, the Zyzaks and the Chubbchubbs."
"but when his feelings for the decidedly unavailable ricki begin to grow , and he actually becomes concerned for brian , tough guy gigli begins to transform into an actual human being . . . which",0,objective,"Mais quand ses sentiments pour le Ricki résolument indisponible commencent à grandir, et il devient en fait préoccupé par Brian, le dur à cuire Gigli commence à se transformer en un être humain réel...lequel","But when his feelings for the resolutely unavailable ricki are starting to grow, and he actually becomes concerned about Brian, the hard -cooking gigli begins to transform into a real human being ... which"
tong is sent back to fetch some things for devlin and unknowingly tries on devlin 's tuxedo and finds that it gives extraordinary powers to anyone that dons the suit .,0,objective,Tong est renvoyé pour récupérer certaines choses pour Devlin et essaie inconsciemment de Tuxedo de Devlin et constate qu'il donne des pouvoirs extraordinaires à toute personne qui enfile le costume.,Tong is sent back to recover certain things for Devlin and unconsciously tries from Toxedo de Devlin and finds that he gives extraordinary powers to anyone who puts on the costume.
"fresh and raw like a blown-out vein , narc takes a walking-dead , cop-flick subgenre and beats new life into it .",1,subjective,"Fres et brut comme une veine soufflée, Narc prend un sous-genre de flic-flick à la marche à pied et y bat une nouvelle vie.","Fres and raw like a blown vein, Narc takes a cop-flick sub-man under foot and beats a new life there."
its aims are modest -- to make kids laugh as cuba gooding falls down a lot and to show how thrilling sled dogs are -- and it achieves them .,1,subjective,Ses objectifs sont modestes - faire rire les enfants alors que Cuba Gooding tombe beaucoup et pour montrer à quel point les chiens de traîneau passionnants sont - et cela les réalise.,His goals are modest - make children laugh while Cuba Gooding falls a lot and to show how fascinating sled dogs are - and that realizes them.
"on the surface , the film is played straight , with sustained tension and effective frights . but the director has done his research , and fills every scene with a subversive humor that 's 100 % pure imitation hitchcock .",1,subjective,"En surface, le film est joué droit, avec une tension soutenue et des effroies efficaces.Mais le réalisateur a fait ses recherches et remplit chaque scène avec un humour subversif qui est une imitation à 100% pure Hitchcock.","On the surface, the film is played straight, with a sustained tension and effective scares. But the director did his research and fulfills each scene with a subversive humor which is a 100% pure Hitchcock imitation."
. . . digs beyond the usual portrayals of good kids and bad seeds to reveal a more ambivalent set of characters and motivations .,1,subjective,...fouille au-delà des représentations habituelles de bons enfants et de mauvaises graines pour révéler un ensemble plus ambivalent de personnages et de motivations.,... search beyond the usual representations of good children and bad seeds to reveal a more ambivalent set of characters and motivations.
"if the count of monte cristo does n't transform caviezel into a movie star , then the game is even more rigged than it was two centuries ago .",1,subjective,"Si le comte de Monte Cristo ne transforme pas Caviezel en star de cinéma, le jeu est encore plus truqué qu'il y a deux siècles.","If the Count of Monte Cristo does not transform Caviezel into a movie star, the game is even more rigged than two centuries ago."
an ideal love story for those intolerant of the more common saccharine genre .,1,subjective,Une histoire d'amour idéale pour ceux intolérants du genre saccharine le plus commun.,An ideal love story for those intolerant of the most common saccharin genre.
"outside of burger 's desire to make some kind of film , it 's really unclear why this project was undertaken",1,subjective,"En dehors du désir de Burger de faire une sorte de film, on ne sait vraiment pas pourquoi ce projet a été entrepris","Apart from Burger's desire to make a kind of film, we really don't know why this project was undertaken"
"at the same time other changes in sumo are being prompted by its growing popularity in the west , where its adherents are lobbying for sumo 's inclusion in the olympic games even as other promoters are arranging amateur sumo tournaments in venues like las vegas casinos - tournaments that not surprisingly bear little resemblance to the sport 's japanese forebear .",0,objective,"Dans le même temps, d'autres changements de sumo sont provoqués par sa popularité croissante en Occident, où ses adhérents font du lobbying pour l'inclusion de Sumo dans les Jeux Olympiques, alors même que d'autres promoteurs organisent des tournois amateurs Sumo dans des lieux comme Las Vegas Casinos - TournamentsCela ne ressemblait pas étonnamment à l'ancrée japonaise du sport.","At the same time, other sumo changes are provoked by its growing popularity in the West, where its members lobby for Sumo's inclusion in the Olympic Games, even though other promoters organize Sumo amateur tournaments inPlaces like Las Vegas Casinos - Tournamentscela was not surprisingly like the Japanese anchored sport."
14-year-old meredith attempts to maintain a religious vow of silence during a thanksgiving dinner with her agnostic family .,0,objective,"Meredith, 14 ans, tente de maintenir un vœu religieux de silence lors d'un dîner de Thanksgiving avec sa famille agnostique.","Meredith, 14, tries to maintain a religious wish of silence during a Thanksgiving dinner with his agnostic family."
"docu-drama based on the life of ted bundy , a serial killer who killed at least 19 young women during the 1970 's ( though some sources say as many as 30 to 35 were murdered ) .",0,objective,"Docu-drame basé sur la vie de Ted Bundy, un tueur en série qui a tué au moins 19 jeunes femmes dans les années 1970 (bien que certaines sources disent que jusqu'à 30 à 35 ans ont été assassinés).","Docu-Drame based on the life of Ted Bundy, a serial killer who killed at least 19 young women in the 1970s (although some sources say that up to 30 to 35 years of age have been murdered)."
"i wish windtalkers had had more faith in the dramatic potential of this true story . this would have been better than the fiction it has concocted , and there still could have been room for the war scenes .",1,subjective,"Je souhaite que Windtalkers ait eu plus confiance dans le potentiel dramatique de cette histoire vraie.Cela aurait été mieux que la fiction qu'il a concoctée, et il aurait toujours pu y avoir de la place pour les scènes de guerre.","I hope that Windtalkers had more confidence in the dramatic potential of this true story. It would have been better than the fiction that he concocted, and there could always have been room for war stages."
"in a world where loyalties are easily abandoned and allegiances bought , six perfect strangers come together to pull off the perfect crime .",0,objective,"Dans un monde où la loyauté est facilement abandonnée et les allégeances achetées, six parfaits inconnus se réunissent pour réaliser le crime parfait.","In a world where loyalty is easily abandoned and the allegiances purchased, six perfect strangers meet to achieve the perfect crime."
"fast-paced and wonderfully edited , the film is extremely thorough .",1,subjective,"Fast rythme et merveilleusement édité, le film est extrêmement complet.","Fast rhythm and wonderfully published, the film is extremely complete."
"while its careful pace and seemingly opaque story may not satisfy every moviegoer 's appetite , the film 's final scene is soaringly , transparently moving .",1,subjective,"Bien que son rythme prudent et son histoire apparemment opaque ne satisfont pas à l'appétit de chaque cinéphile, la scène finale du film est en évolution de peu, en évolution de manière transparente.","Although its cautious rhythm and its apparently opaque history do not satisfy the appetite of each film buff, the final scene of the film is in little evolving, in a transparent manner."
"one-sided documentary offers simplistic explanations to a very complex situation . . . . stylistically , the movie is a disaster .",1,subjective,"Un documentaire unilatéral offre des explications simplistes à une situation très complexe....stylistiquement, le film est un désastre.","A unilateral documentary offers simplistic explanations to a very complex situation .... stylistically, the film is a disaster."
food for love endeavors and largely succeeds in lending equal weight to the emotional turmoil of its older and younger characters .,1,subjective,La nourriture pour l'amour s'efforce et réussit en grande partie à prêter un poids égal à l'agitation émotionnelle de ses personnages plus âgés et plus jeunes.,Food for love strives and largely succeeds in lending an equal weight to the emotional agitation of its older and younger characters.
"should n't have been allowed to use the word `` new `` in its title , because there 's not an original character , siuation or joke in the entire movie .",1,subjective,"n'aurait pas dû être autorisé à utiliser le mot `` nouveau '' dans son titre, car il n'y a pas de personnage, de siuation ou de blague original dans tout le film.","Should not have been allowed to use the word `` new '' in its title, because there is no character, siization or original joke throughout the film."
"they both get close to tun , a lonely youth with an unspecified illness .",0,objective,"Ils se rapprochent tous les deux pour se régler, un jeune solitaire avec une maladie non spécifiée.","They both get closer to settle, a young lonely with an unpertured disease."
"18-year old dean is handsome and bright , but feels hampered by his working-class background and by his family .",0,objective,"Dean, 18 ans, est beau et brillant, mais se sent entravé par ses antécédents ouvriers et par sa famille.","Dean, 18, is beautiful and brilliant, but feels hampered by his workers' history and his family."
"the movie details the experiences of 'peter pan ' author j . m . barrie , which lead him to write the children 's classic .",0,objective,"Le film détaille les expériences de l'auteur de «Peter Pan».m.Barrie, qui l'a amené à écrire le classique des enfants.","The film details the experiences of the author of ""Peter Pan"" .m.barrie, who led him to write the classic of children."
"the movie occasionally threatens to become didactic , but it 's too grounded in the reality of its characters to go over the edge . a touch of humor or an unexpected plot twist always pulls it back .",1,subjective,"Le film menace parfois de devenir didactique, mais il est trop ancré dans la réalité de ses personnages pour passer au-dessus du bord.Une touche d'humour ou une torsion inattendue de l'intrigue le tire toujours en arrière.","The film sometimes threatens to become didactic, but it is too anchored in the reality of its characters to pass over the edge. A touch of humor or an unexpected torsion of the plot always pulls it back."
"as a result of this unfortunate circumstance , ella can not refuse any command , and is often left at the mercy of unscrupulous personalities .",0,objective,"À la suite de cette malheureuse circonstance, Ella ne peut refuser aucune commande et est souvent laissée à la merci de personnalités sans scrupules.","Following this unfortunate circumstance, Ella cannot refuse any order and is often left at the mercy of unscrupulous personalities."
rice is too pedestrian a filmmaker to bring any edge or personality to the rising place that would set it apart from other deep south stories .,1,subjective,"Rice est trop piétonne, un cinéaste pour apporter un avantage ou une personnalité à l'endroit montant qui le distinguerait des autres histoires profondes du Sud.","Rice is too pedestrian, a filmmaker to bring an advantage or a personality to the rising place which would distinguish him from the other deep stories of the South."
"the film would work much better as a video installation in a museum , where viewers would be free to leave . immediately .",1,subjective,"Le film fonctionnerait beaucoup mieux comme une installation vidéo dans un musée, où les téléspectateurs seraient libres de partir.immédiatement .","The film would work much better as a video installation in a museum, where viewers would be free to leave."
"set in hounslow , west london and hamburg , the film follows two 18 year olds with their hearts set on a future in professional soccer .",0,objective,"Situé à Hounslow, à l'ouest de Londres et à Hambourg, le film suit deux enfants de 18 ans, avec leur cœur qui se déroule sur un avenir dans le football professionnel.","Located in Hounslow, west of London and Hamburg, the film follows two 18 -year -old children, with their hearts that take place on a future in professional football."
a mess when it comes to the characters and writing . . . but works its way underneath the skin like few movies have in recent memory .,1,subjective,Un gâchis en ce qui concerne les personnages et l'écriture...Mais se fraye un chemin sous la peau comme peu de films l'ont dans la mémoire récente.,A mess with regard to the characters and the writing ... But getting a path under the skin as few films have it in recent memory.
"[ green is ] the comedy equivalent of saddam hussein , and i 'm just about ready to go to the u . n . and ask permission for a preemptive strike .",1,subjective,"[Green est] L'équivalent de comédie de Saddam Hussein, et je suis à peu près prêt à aller à l'U.n.et demandez la permission d'une grève préemptive.","[Green is] the comedy equivalent of Saddam Hussein, and I am more or less ready to go to the U.N. and ask for the permission of a preemptive strike."
"suddenly , a young boy starts to become ill and starts to suffer from the same syndromes that regan from the fist movie suffered .",0,objective,"Soudain, un jeune garçon commence à devenir malade et commence à souffrir des mêmes syndromes que Regan du film de poing a subi.","Suddenly, a young boy begins to become sick and begins to suffer from the same syndromes as Regan of the fist film suffered."
"the film , a follow-up to `` jack the dog `` , is described as a black comedy about a reformed womanizer ( nestor carbonell ) who struggles to keep his family together .",0,objective,"Le film, un suivi de `` Jack the Dog '', est décrit comme une comédie noire sur un coureur de jupons réformé (Nestor Carbonell) qui a du mal à garder sa famille ensemble.","The film, a follow -up of `` Jack The Dog '', is described as a black comedy on a reformed petticoat (Nestor Carbonell) who has trouble keeping his family together."
"will he become a grandfather , surrounded by the love and support of a family or will he retreat into his world of memories and lost opportunities ?",0,objective,"deviendra-t-il un grand-père, entouré de l'amour et du soutien d'une famille ou va-t-il se retirer dans son monde de souvenirs et des opportunités perdues?","Will he become a grandfather, surrounded by the love and support of a family or will he withdraw into his world from memories and lost opportunities?"
"paco , a rapper and performer , indifferent to all except her career , dreams of hitting the top ten chart .",0,objective,"Paco, un rappeur et interprète, indifférent à tous, sauf sa carrière, rêve de frapper le tableau des dix premiers.","Paco, a rapper and performer, indifferent to everyone, except his career, dreams of hitting the picture of the first ten."
canada 's arctic light shines bright on this frozen tundra soap opera that breathes extraordinary life into the private existence of the inuit people .,1,subjective,La lumière arctique du Canada brille sur ce feuilleton Frozen Tundra qui insuffle une vie extraordinaire à l'existence privée du peuple inuit.,The Arctic Light of Canada shines on this Frozen Tura soap opera which breathes an extraordinary life into the private existence of the Inuit people.
"first-time writer-director serry shows a remarkable gift for storytelling with this moving , effective little film .",1,subjective,Le premier écrivain-réalisateur Serry montre un cadeau remarquable pour la narration avec ce petit film émouvant et efficace.,The first writer-director Serry shows a remarkable gift for narration with this moving and effective little film.
"down and out rock star dewey finn ( black ) gets fired from his band , and he faces a mountain of debts and depression .",0,objective,"Down and Out Star Dewey Finn (Black) est licencié de son groupe, et il fait face à une montagne de dettes et de dépression.","Down and Out Star Dewey Finn (Black) is dismissed from his group, and he faces a mountain of debts and depression."
"despite the sympathetic overtures , rachel is convinced things are n't what they seem and suspects her baby has been abducted .",0,objective,"Malgré les ouvertures sympathiques, Rachel est convaincue que les choses ne sont pas ce qu'elles semblent et soupçonne que son bébé a été enlevé.","Despite the nice openings, Rachel is convinced that things are not what they seem and suspect that his baby has been removed."
"hoffman spends a good deal of screen time alone and without much dialogue , using only his considerable physical skill and screen presence to pull off the role .",1,subjective,"Hoffman passe beaucoup de temps à l'écran seul et sans trop de dialogue, en utilisant uniquement sa compétence physique considérable et sa présence à l'écran pour réaliser le rôle.","Hoffman spends a lot of time on the screen alone and without too much dialogue, using only his considerable physical competence and his presence on the screen to carry out the role."
"michell , after some sleuthing around , narrows down the suspects to a woman not his wife , another well known victorian poet .",0,objective,"Michell, après un peu de couture, rétrécit les suspects à une femme et non sa femme, un autre poète victorien bien connu.","Michell, after a little sewing, narrows the suspects to a woman and not his wife, another well -known Victorian poet."
"la cinta comienza intentando ser un drama , rM-apidamente se transforma en una comedia y termina por ser una parodia absolutamente predecible",1,subjective,"La Cinta Comienza Intentando Ser un Drama, Rapidadete Se Transforma en Una Comide y termina por ser una parodia absolue","The Cinta Comienza intentando ser a drama, rapidadete turned into una coamie y finished por ser unna parodia absolute"
it may not be `` last tango in paris `` but . . .,1,subjective,Ce n'est peut-être pas le `` dernier tango à Paris '' mais...,It may not be the last tango in Paris '' but ...
"it may not be history M-^V but then again , what if it is ? M-^V but it makes for one of the most purely enjoyable and satisfying evenings at the movies i 've had in a while .",1,subjective,"Ce n'est peut-être pas l'histoire m- ^ v mais là encore, et si c'était le cas?M- ^ v mais cela fait l'une des soirées les plus agréables et les plus satisfaisantes au cinéma que j'ai eu depuis un moment.","It may not be the story M- ^ V but there again, and if it was the case? M- ^ V but that makes one of the most pleasant and most satisfactory evenings in the cinema that II had had for a while."
director nolan shows here he can handle clever material with a flair .,1,subjective,Le réalisateur Nolan montre ici qu'il peut gérer un matériau intelligent avec un flair.,The director Nolan shows here that he can manage an intelligent material with a flair.
"he discovers that his daughter 's life , unknown to him from an affair with a brazilian woman 15 years earlier , is in danger and must return to rio ; having only five days to finish the deal and find his daughter .",0,objective,"Il découvre que la vie de sa fille, inconnue de lui d'une liaison avec une femme brésilienne 15 ans plus tôt, est en danger et doit retourner à Rio;Ayant seulement cinq jours pour terminer l'accord et trouver sa fille.","He discovers that the life of his daughter, unknown to him of a liaison with a Brazilian woman 15 years earlier, is in danger and must return to Rio; having only five days to finish the agreement and find his daughter."
"not everything in the film works , including its somewhat convenient ending .",1,subjective,"Tout dans le film ne fonctionne pas, y compris sa fin quelque peu pratique.","Everything in the film does not work, including its somewhat practical end."
only those most addicted to film violence in all its forms will find anything here to appreciate .,1,subjective,Seuls les plus dépendants de la violence cinématographique sous toutes ses formes trouveront quoi que ce soit ici à apprécier.,Only the most dependent on cinematographic violence in all its forms will find anything here to appreciate.
"when detective ben simm 's wife is killed , he has to learn to be both father and mother to his little girl while searching for a vigilante that has his own sense of justice .",0,objective,"Lorsque la femme du détective Ben Simm est tuée, il doit apprendre à être père et mère de sa petite fille tout en cherchant un justicule qui a son propre sens de la justice.","When the detective's wife Ben Simm is killed, he must learn to be a father and mother of his little daughter while looking for a justicula which has his own sense of justice."
"marco and melanie , a young married couple , are living a life of passion , with chaotic situations , and all the little frustrations of daily life .",0,objective,"Marco et Melanie, un jeune couple marié, vivent une vie de passion, avec des situations chaotiques et toutes les petites frustrations de la vie quotidienne.","Marco and Melanie, a young married couple, live a life of passion, with chaotic situations and all the little frustrations of daily life."
what really surprises about wisegirls is its low-key quality and genuine tenderness .,1,subjective,"Ce qui surprend vraiment à propos de Wisegirls, c'est sa qualité discrète et sa véritable tendresse.",What really surprises about Wisegirls is its discreet quality and its true tenderness.
the husband meets a man who knows what to do with his sexuality .,0,objective,Le mari rencontre un homme qui sait quoi faire de sa sexualité.,The husband meets a man who knows what to do with his sexuality.
ira member bobby sands is imprisoned in northern ireland .,0,objective,"Bobby Sands, membre de l'IRA, est emprisonné en Irlande du Nord.","Bobby Sands, member of IRA, is imprisoned in Northern Ireland."
"in a season of strenuously ambitious art , the laid-back modesty and accessible charm of evelyn is a welcome relief .",1,subjective,"Dans une saison d'art extrêmement ambitieux, la modestie décontractée et le charme accessible d'Evelyn sont un soulagement bienvenu.","In an extremely ambitious season of art, the relaxed modesty and the accessible charm of Evelyn are welcome relief."
does anyone much think the central story of brendan behan is that he was a bisexual sweetheart before he took to drink ?,1,subjective,Est-ce que quelqu'un pense que l'histoire centrale de Brendan Behan est qu'il était une chérie bisexuelle avant de prendre boire?,Does anyone think that the central history of Brendan Behan is that he was a bisexual darling before taking drink?
"it is zuckerman who stumbles upon silk 's secret and sets out to reconstruct the unknown biography of this eminent , upright man , esteemed as an educator for nearly all his life , and to understand how this ingeniously contrived life came unraveled .",0,objective,"C'est Zuckerman qui trébuche sur le secret de la soie et se propose de reconstruire la biographie inconnue de cet homme éminent et droit, estimé comme un éducateur pour presque toute sa vie, et pour comprendre comment cette vie ingénieusement artificielle s'est déroulée.","It is Zuckerman who stumbles on the secret of silk and proposes to rebuild the unknown biography of this eminent and right man, estimated as an educator for almost his whole life, and to understand how this ingeniously artificial life was happened."
"the animation is competent , and some of the gags are quite funny , but jonah . . . never shakes the oppressive , morally superior good-for-you quality that almost automatically accompanies didactic entertainment .",1,subjective,"L'animation est compétente, et certains gags sont assez drôles, mais Jonas...Ne secoue jamais la qualité de bon pour vous oppressive et moralement supérieure qui accompagne presque automatiquement le divertissement didactique.","The animation is competent, and some gags are quite funny, but Jonas ... never shakes the quality of good for you oppressive and morally superior which almost automatically accompanies didactic entertainment."
"discouraged , and on the point of giving up writing , yun fei meets a young girl who ca n't see colours , who encourages him to persevere .",0,objective,"Découragée, et sur le point d'abandonner l'écriture, Yun Fei rencontre une jeune fille qui ne peut pas voir les couleurs, qui l'encourage à persévérer.","Discouraged, and about to abandon writing, Yun Fei meets a young girl who cannot see the colors, who encourages her to persevere."
"while in jail they usually have fights with the security guard , a overweight lunatic .",0,objective,"En prison, ils se battent généralement avec le gardien de sécurité, un fou en surpoids.","In prison, they usually fight with the security guard, a madman overweight."
