text,label,label_text,translation,back_translation
"as quiet , patient and tenacious as mr. lopez himself , who approaches his difficult , endless work with remarkable serenity and discipline .",1,positive,MRと同じくらい静かで、忍耐強く粘り強い。ロペス自身は、驚くべき静けさと規律で彼の困難で無限の仕事に近づいています。,"Just as quiet as MR, patient and sticky.Lopez himself is approaching his infinite job due to surprising tranquility and discipline."
final verdict : you 've seen it all before .,0,negative,最終評決：あなたはそれをすべて以前に見たことがあります。,Final decision: You have seen it all before.
"blue crush follows the formula , but throws in too many conflicts to keep the story compelling .",0,negative,ブルークラッシュはフォーミュラに続きますが、ストーリーを魅力的に保つにはあまりにも多くの対立を投げかけます。,"Blue Crash follows the formula, but to keep the story attractive to keep the story too many conflicts."
you ... get a sense of good intentions derailed by a failure to seek and strike just the right tone .,0,negative,あなた...正しい口調を求めて打つことができないことによって脱線した善意の感覚を得る。,You ... Get a good intentions that you could not hit in search of the right tone.
"a slick , engrossing melodrama .",1,positive,滑らかで夢中になるメロドラマ。,A smooth and absorbed melodrama.
a wretched movie that reduces the second world war to one man 's quest to find an old flame .,0,negative,第二次世界大戦を、古い炎を見つけるという一人の男の探求に減少する惨めな映画。,A miserable movie that decreases in World War II to find an old flame.
"will undoubtedly play well in european markets , where mr. besson is a brand name , and in asia , where ms. shu is an institution , but american audiences will probably find it familiar and insufficiently cathartic .",0,negative,間違いなく欧州市場でうまくプレーするでしょう。ベッソンはブランド名であり、アジアではMSです。シュウは機関ですが、アメリカの聴衆はおそらくそれが馴染みがあり、カタルシスが不十分だと感じるでしょう。,"You will definitely play well in the European market.Besson is a brand name and MS in Asia.Shu is an institution, but the American audience will probably be familiar and inadequate catharsis."
lacks the inspiration of the original and has a bloated plot that stretches the running time about 10 minutes past a child 's interest and an adult 's patience .,0,negative,オリジナルのインスピレーションを欠いており、子供の興味と大人の忍耐を過ぎて約10分間の実行時間を伸ばす肥大化したプロットがあります。,"It lacks the original inspiration, and has an enlarged plot that extends the execution time for about 10 minutes after the child's interest and the patience of adults."
the santa clause 2 proves itself a more streamlined and thought out encounter than the original could ever have hoped to be .,1,positive,サンタクロース2は、オリジナルが望んでいたよりも、より合理化され、考え出された出会いであることを証明しています。,Santa Claus 2 proves that it is a more rational and ideas that have been more rational than the original desired.
"the film is moody , oozing , chilling and heart-warming all at once ... a twisting , unpredictable , cat-and-mouse thriller .",1,positive,この映画は、ムーディーで、にじみ出、冷え、心温まるように一度に...ねじれ、予測不可能な、猫とマウスのスリラーです。,"This movie is a cats and mouse thrillers that are moody, oozing, cold, and warm at once ... twist, unpredictable, unpredictable."
too bad .,0,negative,残念な 。,unfortunate .
"a strong first act and absolutely , inescapably gorgeous , skyscraper-trapeze motion of the amazing spider-man .",1,positive,強力な最初の行為であり、絶対に、驚くほど豪華な、驚くべきスケーパーマンの超高層ビルの交通運動。,"A powerful first act, absolutely a surprisingly luxurious, surprising ska “skull man's skyscraper transportation movement."
gooding offers a desperately ingratiating performance .,0,negative,Goodingは、必死にイントラティティブなパフォーマンスを提供します。,Gooding desperately provides an intrinsic performance.
a well-intentioned effort that 's still too burdened by the actor 's offbeat sensibilities for the earnest emotional core to emerge with any degree of accessibility .,0,negative,俳優の真面目な感情的な核心があらゆるアクセシビリティで出現することに依然としてあまりにも負担をかけているという意図的な努力。,The intentional effort is that the actor's serious emotional core still puts too much burden on the appearance of all accessibility.
a fun ride .,1,positive,楽しい乗り心地。,Fun ride comfort.
an edgy thriller that delivers a surprising punch .,1,positive,驚くべきパンチを提供するエッジの効いたスリラー。,A thriller with an edgy edge that offers amazing punches.
` what 's the russian word for wow !? ',1,positive,「ワウに対するロシア語の言葉は何ですか！？',"""What is the word Russian for Wow!?"""
otto-sallies has a real filmmaker 's eye .,1,positive,オットーサリーズには、本物の映画製作者の目があります。,Otto Suries has the eyes of a real filmmaker.
lurid and less than lucid work .,0,negative,不気味で明快な仕事よりも少ない。,Less than eerie and clear work.
with its parade of almost perpetually wasted characters ... margarita feels like a hazy high that takes too long to shake .,0,negative,ほとんど絶え間なく無駄になったキャラクターのパレードで...マルガリータは、揺れるのに時間がかかりすぎるかすんだ高いように感じます。,In the parade of the character that was almost always wasteful ... Margarita feels like it takes too long to shake.
"i could just feel the screenwriter at every moment ` tap , tap , tap , tap , tapping away ' on this screenplay .",0,negative,この脚本で「タップ、タップ、タップ、タップ、タッピング」を毎回感じることができました。,"With this script, I was able to feel ""tap, tap, tap, tap, tapping"" every time."
"overall , cletis tout is a winning comedy that excites the imagination and tickles the funny bone .",1,positive,全体的に、クレティス・ザウトは想像力を刺激し、面白い骨をくすぐる勝利のコメディです。,"Overall, Cretis Zout is a comedy that stimulates imagination and tickles interesting bones."
you live the mood rather than savour the story .,1,positive,あなたは物語を味わうのではなく、気分を生きています。,"You are alive, not the story."
the movie is so thoughtlessly assembled .,1,positive,映画はとても無意識のうちに組み立てられています。,The movie is assembled very unconsciously.
"some body is a shaky , uncertain film that nevertheless touches a few raw nerves .",1,positive,一部の体は、いくつかの生の神経に触れるにもかかわらず、不安定で不確実な映画です。,"Some bodies are unstable and uncertain films, despite touching some raw nerves."
"it 's a very sincere work , but it would be better as a diary or documentary .",1,positive,それは非常に誠実な仕事ですが、日記やドキュメンタリーとしてより良いでしょう。,"It's a very sincere job, but it's better as a diary and documentary."
"while american adobo has its heart -lrb- and its palate -rrb- in the right place , its brain is a little scattered -- ditsy , even .",0,negative,アメリカのアドボはその心臓-lrb-とその口蓋-rrb-を適切な場所に持っていますが、その脳は少し散らばっています - さえも。,"The American Advo has its heart -LRB- and its palate -RRB- in the right place, but the brain is a little scattered-even."
"unfolds with such a wallop of you-are-there immediacy that when the bullets start to fly , your first instinct is to duck .",1,positive,あなたのそのようなワロップで展開します - 弾丸が飛び始めたとき、あなたの最初の本能はアヒルであるということです。,"Developed with such a warlop -When the bullet starts to fly, your first instinct is a duck."
and it 's a lousy one at that .,0,negative,そして、それはそれでひどいものです。,And that's terrible.
it 's not too fast and not too slow .,1,positive,速すぎず、遅すぎません。,"Not too fast, not too late."
"it 's an entertaining movie , and the effects , boosted to the size of a downtown hotel , will all but take you to outer space .",1,positive,それは面白い映画であり、ダウンタウンのホテルの大きさに向けられたエフェクトは、あなたを宇宙に連れて行ってくれます。,"It's an interesting movie, and the effects of downtown hotels will take you to space."
"it is as uncompromising as it is nonjudgmental , and makes clear that a prostitute can be as lonely and needy as any of the clients .",1,positive,それは非判断的であるのと同じくらい妥協しておらず、売春婦がいずれかのクライアントと同じくらい孤独で貧しいことができることを明らかにしています。,"It does not compromise as it is as wrong, and has revealed that prostitutes can be as lonely and poor as any client."
compellingly watchable .,1,positive,魅力的に監視可能。,It can be monitored attractively.
"despite some comic sparks , welcome to collinwood never catches fire .",0,negative,いくつかの漫画の火花にもかかわらず、Collinwoodへようこそが火をつかむことはありません。,"Despite some manga sparks, welcome to Collinwood doesn't catch."
"though jackson does n't always succeed in integrating the characters in the foreground into the extraordinarily rich landscape , it must be said that he is an imaginative filmmaker who can see the forest for the trees .",1,positive,ジャクソンは、前景のキャラクターを非常に豊かな風景に統合することに常に成功するわけではありませんが、彼は木の森を見ることができる想像力豊かな映画製作者であると言わなければなりません。,"Jackson does not always succeed in integrating the character of the foreground into a very rich landscape, but he must say that he is an imaginable filmmaker who can see the wooden forest.。"
"not only does spider-man deliver , but i suspect it might deliver again and again .",1,positive,Spider-Manが配信するだけでなく、何度も何度も届く可能性があると思います。,"I think that Spider-Man will not only deliver, but may reach over and over again."
it 's worth taking the kids to .,1,positive,子供たちを連れて行く価値があります。,It's worth taking children.
"without shakespeare 's eloquent language , the update is dreary and sluggish .",0,negative,シェークスピアの雄弁な言葉がなければ、このアップデートは退屈で鈍いです。,"Without Shakespeare's eloquent words, this update is boring and dull."
"dense , exhilarating documentary .",1,positive,密集した爽快なドキュメンタリー。,A dense and refreshing documentary.
"... feels as if -lrb- there 's -rrb- a choke leash around your neck so director nick cassavetes can give it a good , hard yank whenever he wants you to feel something .",0,negative,...まるで-lrb-そこにあるように感じます。,... I feel like -lrb-.
poignant if familiar story of a young person suspended between two cultures .,1,positive,2つの文化の間で吊り下げられた若者の馴染みのある話なら心を打つ。,If you are familiar with young people suspended between the two cultures.
"methodical , measured , and gently tedious in its comedy , secret ballot is a purposefully reductive movie -- which may be why it 's so successful at lodging itself in the brain .",1,positive,系統的で測定され、コメディで穏やかに退屈な秘密投票は、意図的に還元的な映画です。だからこそ、脳に宿泊することに成功しているのかもしれません。,"The systematic, measured, and gently boring with comedy is an intentionally reduced movie.That's why you may have succeeded in staying in your brain."
"though a touch too arthouse 101 in its poetic symbolism , heaven proves to be a good match of the sensibilities of two directors .",1,positive,詩的な象徴性にはあまりにもタッチがアートハウス101になりますが、天国は2人の監督の感性に良い試合であることが証明されています。,"The touch of the poetic symbol is too much of an art house 101, but it has been proven that heaven is a good match for the two directors."
superbly photographed and staged by mendes with a series of riveting set pieces the likes of which mainstream audiences have rarely seen .,1,positive,メンデスによって見事に撮影され、ステージングされています。,It is shooting and staging brilliantly by Mendes.
a metaphor for a modern-day urban china searching for its identity .,1,positive,そのアイデンティティを探している現代の都市中国の比phor。,"PHOR, a modern city China that is looking for that identity."
"it 's a square , sentimental drama that satisfies , as comfort food often can .",1,positive,快適な食べ物がよくできるように、それは満足する広場で感傷的なドラマです。,It is a sentimental drama in a satisfying open space so that you can make a comfortable food.
"the wonderfully lush morvern callar is pure punk existentialism , and ms. ramsay and her co-writer , liana dognini , have dramatized the alan warner novel , which itself felt like an answer to irvine welsh 's book trainspotting .",1,positive,素晴らしく緑豊かなモルバーンカラーは、純粋なパンクの実存主義であり、MSです。Ramsayと彼女の共同作家であるLiana Dogniniは、Alan Walnerの小説をドラマ化しました。これは、それ自体がアーバインウェールズの本Trainspottingに対する答えのように感じました。,The wonderful and lush Malban color is a pure punk existing and MS.RAMSAY and her co -author Liana Dognini have made Alan Walner novels.This was like the answer to the Urbine Wales in this Trainspotting.
"admirers of director abel ferrara may be relieved that his latest feature , r xmas , marks a modest if encouraging return to form .",1,positive,監督のアベル・フェラーラの崇拝者は、彼の最新の機能であるR Xmasが、励ましの復帰が形に戻ることを控えめにしていることを解放されるかもしれません。,"Director's worshiper, the worshiper of the director, may be released that his latest features, R Xmas, are modest in returning to encouragement."
"not once in the rush to save the day did i become very involved in the proceedings ; to me , it was just a matter of ` eh . '",0,negative,一日を救うために一度も一度も、私は訴訟に非常に関与しました。私にとって、それはただ「ええ」の問題でした。',"I was very involved in the lawsuit once to save the day.For me, it was just a matter of ""yeah"".''"
an ugly-duckling tale so hideously and clumsily told it feels accidental .,0,negative,醜いダックリングの物語はとても恐ろしく、不器用に偶然に感じていると言った。,The ugly duck ring story was very scary and clumsy and accidental.
becomes a bit of a mishmash : a tearjerker that does n't and a thriller that wo n't .,0,negative,ちょっとしたミッシュマッシュになります：ティアジェルカーではありません。,It will be a little Mish mash: not a tijerker.
could i have been more geeked when i heard that apollo 13 was going to be released in imax format ?,1,positive,Apollo 13がIMAX形式でリリースされると聞いたとき、私はもっとオタクになったでしょうか？,"When I heard that Apollo 13 would be released in IMAX format, did I become more geeks?"
"this is a very ambitious project for a fairly inexperienced filmmaker , but good actors , good poetry and good music help sustain it .",1,positive,これは、かなり経験の浅い映画製作者にとって非常に野心的なプロジェクトですが、良い俳優、良い詩、良い音楽がそれを維持するのに役立ちます。,"This is a very ambitious project for a very inexperienced filmmaker, but good actors, good poetry, and good music can help maintain it."
"more successful at relating history than in creating an emotionally complex , dramatically satisfying heroine",0,negative,感情的に複雑で劇的に満足のいくヒロインを作成するよりも、歴史を関連付けることでより成功しました,"Rather than creating an emotionally complex and dramatic heroine, it was more successful by linking history."
cho 's timing is priceless .,1,positive,Choのタイミングは貴重です。,CHO timing is valuable.
criminal conspiracies and true romances move so easily across racial and cultural lines in the film that it makes my big fat greek wedding look like an apartheid drama .,1,positive,犯罪の陰謀と真のロマンスは、映画の人種的および文化的なラインを非常に簡単に移動し、私の大きな太ったギリシャの結婚式をアパルトヘイトドラマのように見せます。,"The crime conspiracy and the true romance move very easily through the racial and cultural lines of the film, and makes my big fat greek wedding look like an aparthehate drama."
there 's something to be said for a studio-produced film that never bothers to hand viewers a suitcase full of easy answers .,1,positive,スタジオが制作した映画には、視聴者に簡単な答えに満ちたスーツケースを渡すことを決して悩ませないことが言われることがあります。,A movie created by the studio may never bother viewers to give a simple suitcase.
what elevates the movie above the run-of-the-mill singles blender is its surreal sense of humor and technological finish .,1,positive,映画の上に映画を高めているのは、シュールなユーモアと技術の仕上げの感覚です。,The fact that the movie is enhanced on the movie is a sense of surreal humor and technology finishing.
nicholson 's understated performance is wonderful .,1,positive,ニコルソンの控えめなパフォーマンスは素晴らしいです。,Nicholson's modest performance is wonderful.
"the filmmakers know how to please the eye , but it is not always the prettiest pictures that tell the best story .",1,positive,映画製作者は目を喜ばせる方法を知っていますが、最高の物語を伝えるのは常に最も美しい写真ではありません。,"Movie producers know how to make their eyes happy, but conveying the best stories is not always the most beautiful photos."
"it 's unfortunate that wallace , who wrote gibson 's braveheart as well as the recent pearl harbor , has such an irrepressible passion for sappy situations and dialogue .",0,negative,ギブソンのブレイブハートと最近のパールハーバーを書いたウォレスは、卑劣な状況と対話に抑えられない情熱を持っていることは残念です。,It is a pity that Gibson's Brave Heart and his recent Pearl Harbor have a passion for being a sneaky situation and dialogue.
"jackson shamefully strolls through this mess with a smug grin , inexplicably wearing a kilt and carrying a bag of golf clubs over one shoulder .",0,negative,ジャクソンは、この混乱を恥ずかしく散歩し、独善的な笑顔で、不可解にキルトを着て、片方の肩にゴルフクラブの袋を運んでいます。,"Jackson is embarrassingly strolling this confusion, wearing a quilt in a sole -friendly smile, carrying a golf club bag on one shoulder."
"... a fascinating curiosity piece -- fascinating , that is , for about ten minutes .",0,negative,...魅力的な好奇心の作品 - 魅力的な、つまり約10分間。,"... attractive curiosity work -attractive, about 10 minutes."
over and over again .,0,negative,何度も何度も。,Over and over again.
nolan proves that he can cross swords with the best of them and helm a more traditionally plotted popcorn thriller while surrendering little of his intellectual rigor or creative composure .,1,positive,ノーランは、彼が彼らの最高のものと剣を渡り、彼の知的な厳密さや創造的な落ち着きのほとんどを決して降伏しながら、より伝統的にプロットされたポップコーンスリラーを舵取りできることを証明しています。,"Nolan prove that he can cross his best and his sword, survive most of his intelligent strictness and creative calm, and steer the traditional plotted popcorn thriller.Masu."
"this bond film goes off the beaten path , not necessarily for the better .",0,negative,このボンドフィルムは、必ずしもより良いとは限りません。,This bond film is not always better.
... its solemn pretension prevents us from sharing the awe in which it holds itself .,0,negative,...その厳soleなふりは、私たちがそれがそれ自体を保持するa敬の念を共有することを妨げます。,"... The strict SOLE pretends to prevent the Ahesti of A, which we hold itself, from itself."
the drama discloses almost nothing .,0,negative,ドラマはほとんど何も明らかにしません。,The drama rarely reveals anything.
"a sham construct based on theory , sleight-of-hand , and ill-wrought hypothesis .",0,negative,理論、手持ち、および不正な仮説に基づく偽構造。,"Fake structures based on theory, hand, and illegal hypothesis."
isabelle huppert excels as the enigmatic mika and anna mouglalis is a stunning new young talent in one of chabrol 's most intense psychological mysteries .,1,positive,イザベル・フッパートは、謎めいたミカとアンナ・ムーグラリスが、チャブロールの最も激しい心理的ミステリーの1つで見事な新しい若い才能であるため、優れています。,Isabel Huffer is superior because the mysterious Mika and Anna Mougralis are one of the most intense psychological mysteries of Chabrol.
"like its parade of predecessors , this halloween is a gory slash-fest .",1,positive,前任者のパレードのように、このハロウィーンは血みどろのスラッシュフェストです。,"Like the predecessor's parade, this Halloween is a bloody slashfest."
perhaps the best sports movie i 've ever seen .,1,positive,おそらく私が今まで見た中で最高のスポーツ映画でしょう。,Probably the best sports movie I've ever seen.
this pathetic junk is barely an hour long .,0,negative,この哀れなジャンクは、わずか1時間の長さです。,This poor junk is only one hour long.
"ou 've got to love a disney pic with as little cleavage as this one has , and a heroine as feisty and principled as jane .",1,positive,ou 'veは、これと同じくらい少し胸の谷間でディズニーの写真を愛し、ジェーンのように元気で原則的なヒロインを愛するようになりました。,"OU 'VE loved Disney photos in the valley of the chest, and began to love the healthy and principle heroine like Jane."
"this is a gorgeous film - vivid with color , music and life .",1,positive,これは豪華な映画です - 色、音楽、人生で鮮やかです。,"This is a luxurious movie -Vivid in color, music, and life."
playing a role of almost bergmanesque intensity ... bisset is both convincing and radiant .,1,positive,ほぼバーグマネスクの強さの役割を果たしています...ビセットは説得力があり、輝くことの両方です。,Almost plays the role of the strength of the burgmunesque ... Visette is persuasive and shining.
the trappings of i spy are so familiar you might as well be watching a rerun .,0,negative,I Spyのtrapはとても馴染みがあり、再実行を見ているかもしれません。,The I SPY TRAP is very familiar and may be watching the re -execution.
it treats ana 's journey with honesty that is tragically rare in the depiction of young women in film .,1,positive,それは、映画の若い女性の描写において悲劇的に珍しい誠実さでアナの旅を扱います。,It deals with Ana's journey with tragic unusual honesty in the depiction of a young woman in the movie.
leigh makes these lives count .,1,positive,リーはこれらの人生を数えさせます。,Lee counts these lives.
"ambitious , unsettling psychodrama that takes full , chilling advantage of its rough-around-the-edges , low-budget constraints .",1,positive,野心的で不安定なサイコドラマは、その大まかなエッジの低予算の制約の完全で冷静な利点をとっています。,An ambitious and unstable psycho drama has a complete and calm advantage of the low budget of its large edge.
"the woodman seems to have directly influenced this girl-meets-girl love story , but even more reassuring is how its makers actually seem to understand what made allen 's romantic comedies so pertinent and enduring .",1,positive,ウッドマンはこの女の子の女の子のラブストーリーに直接影響を与えたようですが、さらに心強いのは、メーカーがアレンのロマンチックなコメディを非常に適切で永続的にした理由を実際に理解しているように見えることです。,"Woodman seems to have directly influenced this girl's girl's love story, but more encouraging is that the manufacturer actually understands the reason why Allen's romantic comedy has been very appropriate and permanent.You can see it."
i could n't recommend this film more .,1,positive,この映画はこれ以上お勧めできませんでした。,This movie was not recommended anymore.
"an inexperienced director , mehta has much to learn .",0,negative,経験の浅い監督であるMehtaは、多くのことを学ぶべきです。,"MEHTA, an inexperienced director, should learn a lot."
"you can taste it , but there 's no fizz .",0,negative,味わうことはできますが、泡はありません。,"You can taste it, but there is no foam."
a reworking of die hard and cliffhanger but it 's nowhere near as exciting as either .,0,negative,Die HardとCliffhangerの作り直しですが、それほど刺激的ではありません。,"Die Hard and Cliffhanger are rebuilt, but not so exciting."
"a moving tale of love and destruction in unexpected places , unexamined lives .",1,positive,予期せぬ場所での愛と破壊の感動的な物語、未検討の生活。,"An impressive story of love and destruction in unexpected places, an unnotified life."
it has more than a few moments that are insightful enough to be fondly remembered in the endlessly challenging maze of moviegoing .,1,positive,それは、映画監督の際限なく挑戦的な迷路で愛情を込めて覚えているほど洞察力に富んでいる瞬間以上を持っています。,It is more than a moment of insight that you can remember with affection in the endless challenging maze of the film director.
why ?,0,negative,なぜ ？,why ?
and that is where ararat went astray .,0,negative,そして、それがアララトが迷い込んだところです。,And that's where Ararato got lost.
vincent gallo is right at home in this french shocker playing his usual bad boy weirdo role .,1,positive,ヴィンセント・ギャロは、彼のいつもの悪い男の子の奇妙な役割を演じるこのフランスのショッカーで家にいます。,"Vincent Gallo is at home in this French shocker, which plays his strange role of his usual bad boy."
"clockstoppers is one of those crazy , mixed-up films that does n't know what it wants to be when it grows up .",0,negative,ClockStoppersは、それが成長したときに何になりたいのかわからない、クレイジーで混ざり合った映画の1つです。,CLOCKSTOPPERS is one of the crazy movies that you don't know what you want to be when it grows.
"sandra bullock , despite downplaying her good looks , carries a little too much ai n't - she-cute baggage into her lead role as a troubled and determined homicide cop to quite pull off the heavy stuff .",0,negative,サンドラ・ブロックは、彼女の美貌を軽視しているにもかかわらず、少し多くの荷物を持ちすぎています。,"Sandra Block has too much luggage, despite the neglect of her beauty."
it 's mostly a pleasure to watch .,1,positive,見るのはほとんど喜びです。,It is almost pleasure to see.
its spirit of iconoclastic abandon -- however canned -- makes for unexpectedly giddy viewing .,1,positive,その象徴的な放棄の精神 - 缶詰であっても - は、予想外に気まぐれな視聴になります。,The iconic abandonment spirit -even a canned watch is unexpectedly whimsical viewing.
"a kilted jackson is an unsettling sight , and indicative of his , if you will , out-of-kilter character , who rambles aimlessly through ill-conceived action pieces .",0,negative,キルティングされたジャクソンは不安な光景であり、彼がそうするなら、あなたがそうするならば、不器用なアクションのピースをあてもなくとりつけていることを示しています。,"The quilted Jackson is an uneasy sight, indicating that if he does it, he has a clumsy action piece."
i did n't find much fascination in the swinging .,0,negative,スイングにはあまり魅力がありませんでした。,The swing was not very attractive.
this is no `` waterboy ! '',0,negative,これは「ウォーターボーイ」ではありません！'',"This is not a ""water boy""!''"
"but the nerve-raked acting , the crackle of lines , the impressive stagings of hardware , make for some robust and scary entertainment .",1,positive,しかし、神経が描かれた演技、ラインのパチパチ音、ハードウェアの印象的なステージングは​​、堅牢で怖いエンターテイメントになります。,"However, acting with nerves, crackling lines, and hardware impressive stagings are robust and scary entertainment."
baby-faced renner is eerily convincing as this bland blank of a man with unimaginable demons within .,1,positive,赤ちゃんに顔を合わせたレナーは、内部に想像を絶する悪魔を持つ男のこの当たり障りのない空白として、不気味に説得力があります。,"The lenner, who meets the baby, is eerie as this bland blank space of a man with unimaginable devils inside."
the kind of primal storytelling that george lucas can only dream of .,1,positive,ジョージ・ルーカスが夢見ることができる一種の主要なストーリーテリング。,A kind of main storytelling that George Lucas can dream.
"uplifting as only a document of the worst possibilities of mankind can be , and among the best films of the year .",1,positive,人類の最悪の可能性の文書としてのみ高揚することは、そして今年の最高の映画の中にあります。,Expressing only as a worst possibility document of mankind is in the best movie of the year.
the irwins ' scenes are fascinating ; the movie as a whole is cheap junk and an insult to their death-defying efforts .,0,negative,アーウィンのシーンは魅力的です。この映画は全体として、安価なジャンクであり、彼らの死に逆らう努力に対するs辱です。,"The Irwin scene is attractive.This movie is an inexpensive junk, an S humiliation for efforts against their death."
"it 's a frightful vanity film that , no doubt , pays off what debt miramax felt they owed to benigni .",0,negative,それは恐ろしい虚栄心映画であり、間違いなく、ミラマックスがベニーニに負っていると感じた負債を報います。,"It is a terrible vanity movie, definitely rewards the debt that Miramax felt that Benini was bearing Benini."
"he seems to want both , but succeeds in making neither .",0,negative,彼は両方を望んでいるようですが、どちらも作ることに成功しています。,"He seems to want both, but he has succeeded in making both."
"by turns fanciful , grisly and engagingly quixotic .",1,positive,順番に空想的で、恐ろしく、そして魅力的に奇抜です。,"In order, it is fantastic, terrifying, and attractive."
"the re-release of ron howard 's apollo 13 in the imax format proves absolutely that really , really , really good things can come in enormous packages .",1,positive,IMAX形式のRon HowardのApollo 13の再リリースは、本当に、本当に、本当に良いことが膨大なパッケージに来ることができることを絶対に証明しています。,"The re -release of the IMAX format Ron Howard's APOLLO 13 definitely proves that really, really really good can come to a huge package."
"i 've never seen -lrb- a remake -rrb- do anything as stomach-turning as the way adam sandler 's new movie rapes , pillages and incinerates frank capra 's classic ...",0,negative,私は-lrb-リメイク-rrb-アダム・サンドラーの新しい映画のレイプ、柱、焼却具フランク・キャプラの古典と同じくらい胃の方向転換をしたことがありません...,"I have never changed as much as the classic rape of -lrb-remake -RRB-Adam Sandler's new movie, pillars, and incinerators Frank Capra ..."
those who want to be jolted out of their gourd should drop everything and run to ichi .,1,positive,ひょうたんから揺れたい人は、すべてを落として魚に走るべきです。,"If you want to shake from the gourd, you should drop everything and run on the fish."
"mr. deeds is , as comedy goes , very silly -- and in the best way .",1,positive,氏。行為は、コメディが行くように、非常に愚かであり、そして最良の方法です。,Mr.The act is very stupid and best as comedy goes.
"this amiable picture talks tough , but it 's all bluster -- in the end it 's as sweet as greenfingers ...",1,positive,この愛想の良い絵は厳しいと話しますが、それはすべて激しいです - 最終的にはグリーンフィンガーと同じくらい甘いです...,"I say that this friendly picture is tough, but it's all intense -it's as sweet as Green Finger ..."
